like1,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,chain
-3631.0908,4.8831897,729.30994,0.65945005,0.09635681,0.16858752,0.7319252,1.8648067,88.3154,0.49513677,6.7905097,0.048752956,0.047094464,0.6476786,2.0269196,4.0
-3687.6606,3.2492776,591.11444,0.1269807,0.46548015,0.0022870624,0.9429617,9.263751,26.195433,1.7299645,5.295628,0.06752778,0.16919613,1.503498,2.10133,5.0
-3445.037,2.7697244,835.2842,0.6773381,0.34782016,0.12342766,0.8915715,4.7290382,73.240654,0.8925081,6.3918743,0.013588167,0.07346464,0.36023238,4.0682793,6.0
-3554.327,2.1215084,322.9325,0.5913269,0.114873834,0.002011127,0.39737344,0.834507,48.21831,-1.1323483,4.9350295,0.07352799,0.17089291,0.03275143,3.52524,0.0
-3514.2446,2.0627043,178.4261,0.2404782,0.16067111,0.03918807,0.46567208,5.6537805,35.58553,-0.05071305,5.843217,0.03595823,0.09737097,2.3930585,1.3036395,1.0
-3888.7676,3.315703,679.2365,0.6267282,0.10579361,0.18349522,0.51838887,4.065405,52.6416,-1.5712291,4.7241864,0.031251367,0.00977406,1.7763443,3.0470695,2.0
-3915.3926,3.7225304,582.99164,0.5342462,0.13703941,0.072630845,0.31116262,0.49595195,68.23385,0.54141957,7.058061,0.014960815,0.1246342,1.0698466,5.0720835,3.0
-3845.7664,4.8831897,729.30994,0.65945005,0.16968872,0.09504243,0.5415084,1.8648067,88.779205,-1.7443117,6.7905097,0.048752956,0.047094464,0.6476786,2.0269196,4.0
-3594.683,5.848539,703.26733,0.19843756,0.3840059,0.048543803,0.9922387,9.619312,65.69657,2.0622,6.0552464,0.020438794,0.076403156,1.0336255,0.6017801,5.0
-3668.831,1.3332251,620.60974,0.6399542,0.3568588,0.102033496,0.7377575,4.1545057,73.240654,0.08869578,6.3918743,0.036940243,0.12401037,0.36023238,4.78299,6.0
-3870.362,3.0624552,79.32249,0.42362693,0.044230666,0.04513868,0.63467956,3.3034194,40.16323,-0.94260126,3.7023103,0.08954472,0.1568345,0.67886496,4.622341,0.0
-3268.2925,1.6922592,329.39862,0.23447832,0.19862187,0.03601608,0.34658465,3.928708,42.753574,0.29527527,7.299244,0.00903874,0.15233909,2.4459116,0.29032275,1.0
-3736.8418,2.3636837,650.97424,0.68241775,0.032135308,0.17447756,0.65079343,4.710748,51.418922,-2.3896353,4.899075,0.05353572,0.049186822,1.8359189,1.4617462,2.0
-3633.807,2.4993026,212.62204,0.5190599,0.2698741,0.036097087,0.21674672,4.0134387,18.375252,-0.37467548,3.3110657,0.03166904,0.18116164,1.6892577,4.081473,3.0
-3851.203,4.8831897,975.0034,0.65945005,0.06867847,0.16794708,0.7319252,0.4419048,87.93802,0.7278064,8.447829,0.022463344,0.0054845926,0.6476786,2.9966147,4.0
-3618.1514,2.8800735,519.81476,0.27783912,0.40141937,0.028304819,0.6753002,8.641522,51.411922,2.473939,4.951829,0.06752778,0.18867725,0.5158648,2.10133,5.0
-3604.5955,4.3436203,835.2842,0.64725494,0.482737,0.07879477,0.8915715,6.54408,73.240654,2.1571722,6.3918743,0.009470202,0.07346464,0.36023238,4.0682793,6.0
-3452.485,2.1215084,322.9325,0.5913269,0.114873834,0.12798019,0.39737344,0.16979338,48.21831,-0.9591766,4.0398936,0.09292811,0.14052281,0.03275143,3.52524,0.0
-3323.2197,2.7040787,311.97937,0.62034655,0.23038578,0.041570622,0.36788538,3.8642912,69.530106,0.29527527,8.709753,0.028133377,0.10953529,2.6248138,0.35568258,1.0
-3733.5667,1.3483036,325.04337,0.06920555,0.11178256,0.017859424,0.68879044,5.8225746,26.825535,-2.4035838,2.9567819,0.05353572,0.039825298,1.9999752,1.4106532,2.0
-3575.396,2.4993026,212.62204,0.60217196,0.4860123,0.031897232,0.21674672,4.0134387,18.375252,-0.37467548,3.3110657,0.03166904,0.18116164,1.6892577,4.081473,3.0
-3792.4697,5.1795964,618.552,0.7656093,0.31530395,0.076015376,0.6103739,1.8648067,88.3154,1.8011612,6.7905097,0.03589898,0.047094464,0.6476786,2.0269196,4.0
-3486.0044,2.8800735,127.80147,0.123758234,0.40141937,0.005073641,0.6753002,9.95194,26.195433,0.45070067,1.0088751,0.06752778,0.19055553,0.3744708,2.10133,5.0
-3977.7544,2.0139115,671.1072,0.6773381,0.3558048,0.12342766,0.9200029,5.3666997,68.39698,1.5795271,6.3918743,0.024914294,0.12674281,0.36023238,3.450192,6.0
-3643.8694,2.0708447,649.06305,0.81972903,0.09152154,0.18613176,0.49025878,2.2672474,69.84513,-0.74077994,6.4227133,0.06870897,0.08344542,0.026129032,4.485043,0.0
-3650.384,1.4718919,247.96417,0.28481445,0.45732304,0.05034522,0.4301754,6.662012,31.027277,1.2173293,5.847296,0.009589982,0.16194876,2.4685495,1.1594515,1.0
-3859.2434,2.966185,647.38574,0.6501362,0.16282785,0.18650973,0.51409906,5.0008025,42.4637,-2.055845,4.497271,0.03297375,0.0016280474,1.9416846,2.8662853,2.0
-3610.3784,2.4993026,205.92278,0.60217196,0.46256664,0.025362356,0.21674672,6.1320662,15.3534565,0.3128414,4.799421,0.03166904,0.18116164,2.6328378,2.1870842,3.0
-3763.716,4.801622,435.63297,0.43853688,0.15413274,0.16858752,0.6382828,1.8648067,88.3154,1.3762487,6.0457625,0.054212645,0.12190611,0.6476786,0.7969343,4.0
-3954.431,2.8800735,75.91326,0.508342,0.045425292,0.005073641,0.67614764,7.3656397,6.651022,1.5439152,1.0088751,0.09066568,0.19055553,2.9,3.512059,5.0
-3617.1157,2.7697244,835.2842,0.75012666,0.2461171,0.12888014,0.8915715,6.755432,58.725166,-1.662067,6.3918743,0.013588167,0.07346464,0.18731083,5.4563932,6.0
-3751.8606,1.5986458,413.25452,0.6925327,0.016335573,0.14242856,0.26736334,2.663359,55.725895,-1.0331652,6.707834,0.06762698,0.10483544,0.9568149,2.6983302,0.0
-3747.2683,1.7594593,53.697014,0.23654024,0.21716905,0.015479315,0.29835704,3.7328763,33.875496,0.59392244,5.238409,0.04018566,0.1791762,1.9013714,0.28150162,1.0
-3827.8372,3.4272861,230.53685,0.42995656,0.106036544,0.17447756,0.39282382,5.8225746,26.825535,-2.2731981,1.2999992,0.05353572,0.07461098,1.9165031,1.8127142,2.0
-3656.8965,2.5518646,202.93408,0.36083212,0.4921028,0.020082034,0.27440494,6.2905035,4.8611274,-0.58262324,0.6599581,0.0554699,0.16321391,1.6959323,3.2452478,3.0
-3790.5027,4.81506,980.21533,0.7847549,0.07504641,0.178152,0.8090842,1.9946685,96.38335,0.1927606,8.227955,0.016562592,0.019287892,1.3218814,2.1022286,4.0
-3709.3357,3.9311805,688.80426,0.41791394,0.45585498,0.0898003,0.79056007,9.95194,54.136803,1.0692722,1.0088751,0.068007,0.19055553,0.3744708,2.10133,5.0
-3726.942,2.7697244,699.0926,0.6773381,0.34782016,0.103794634,0.8915715,4.7290382,73.240654,1.0050838,2.7853162,0.013588167,0.07346464,1.0968212,5.298702,6.0
-3793.2532,4.4529486,572.44684,0.5913269,0.114873834,0.12798019,0.39737344,2.8154485,48.21831,-0.053893495,4.0398936,0.09292811,0.15983833,1.1724811,1.39779,0.0
-3640.1155,2.1958845,545.6516,0.36098328,0.06154114,0.12375352,0.4468198,0.054641105,73.20696,0.119105645,9.024879,0.027511321,0.043072082,2.529859,0.14316,1.0
-3720.4397,2.0233533,387.06332,0.108969726,0.106036544,0.17447756,0.6208598,6.18769,11.416472,-2.3896353,3.380887,0.03437428,0.039825298,1.9999752,1.8127142,2.0
-3819.565,2.7545404,216.23628,0.70065457,0.36742753,0.038864758,0.30204988,0.14205515,32.619427,-0.1486276,5.1819124,0.03659324,0.17927909,1.8027415,3.5654054,3.0
-3808.1433,4.8831897,729.30994,0.65945005,0.09635681,0.16858752,0.7319252,1.8648067,88.32291,2.0828722,6.7905097,0.048752956,0.047094464,0.45680976,2.0269196,4.0
-3572.0986,2.8800735,200.41466,0.13967933,0.46155402,0.005073641,0.44495475,9.95194,2.200859,0.3291731,1.0088751,0.06752778,0.19055553,1.5634266,1.0976201,5.0
-3270.7812,5.5588493,617.56793,0.3843682,0.32976973,0.1196562,0.8029969,3.5766346,91.42811,0.32447326,8.62532,0.013377007,0.0043135984,0.20149298,5.147167,6.0
-3431.2961,1.2064075,135.84949,0.4775546,0.16689968,0.04798821,0.34450194,1.6148744,33.704098,-0.033744287,2.6406393,0.0972687,0.18204328,0.27739382,1.9890765,0.0
-3552.1577,2.4861248,105.21379,0.23393689,0.24334413,0.0394103,0.21039926,5.825604,7.1575327,0.1591446,3.1314294,0.04805662,0.19596277,2.4682803,0.5540145,1.0
-4122.3633,5.99,749.7582,0.31392553,0.067647174,0.08034833,0.3940671,8.621821,71.20969,-2.1113503,5.606703,0.058018584,0.10014279,2.6967912,5.308889,2.0
-3691.3726,3.3670728,199.90092,0.4372054,0.3925624,0.04639999,0.21674672,7.873957,11.912983,-0.37467548,2.2903917,0.03166904,0.18116164,1.423432,5.568654,3.0
-3552.4182,4.8831897,729.30994,0.46698722,0.09635681,0.1808523,0.76000315,5.1908364,62.866215,-0.32548678,6.7905097,0.048752956,0.065368555,0.6476786,2.0269196,4.0
-3978.79,4.732275,475.484,0.10532511,0.0135630155,0.16022526,0.8423224,8.789131,60.599033,0.16642727,0.5491374,0.023603903,0.14371455,2.9,1.6478299,5.0
-3443.7717,5.5588493,617.56793,0.6022581,0.12013536,0.1196562,0.8029969,2.3212645,98.12063,0.32447326,8.62532,0.013377007,0.0043135984,0.06963327,5.85925,6.0
-3382.7932,2.2009163,248.19048,0.4598874,0.2761267,0.009985892,0.23503378,1.6148744,3.179898,-0.033744287,2.6406393,0.08176569,0.14799029,0.49210984,2.1183453,0.0
-3438.5588,1.6922592,143.61554,0.39961424,0.17062786,0.016633123,0.33469346,3.8642912,4.2240367,0.10816558,3.6820138,0.045725662,0.17830634,2.6826015,1.2117456,1.0
-4032.6875,1.0384654,70.25217,0.25545853,0.2711916,0.08354239,0.40495807,8.372448,26.825535,-1.9675212,0.5271979,0.05353572,0.10248071,1.8652562,1.8527892,2.0
-3291.1619,5.99,581.33276,0.5427596,0.35361233,0.060045693,1.0,4.848644,62.28176,-2.313276,3.4345033,0.035915043,0.14092903,0.10689362,0.5222773,3.0
-3721.3474,4.6485944,746.6906,0.46698722,0.08340497,0.18442796,0.64504683,4.4966493,78.9591,1.067411,9.416656,0.048752956,0.065368555,0.70202297,2.0269196,4.0
-3749.7366,1.0575669,93.56812,0.123758234,0.2796859,0.032928575,0.6753002,8.809006,8.883346,-1.1876556,3.0333633,0.06752778,0.18886262,0.3744708,2.10133,5.0
-4400.879,5.5588493,134.23737,0.3843682,0.32976973,0.062249836,0.8029969,0.9214799,3.3391647,0.32447326,8.62532,0.013377007,0.0043135984,0.20149298,6.4319544,6.0
-3666.9128,2.2009163,331.9116,0.4598874,0.15282647,0.06868426,0.29575238,1.8113931,3.4855318,0.9910589,4.2519717,0.08176569,0.11141438,0.7940525,2.1183453,0.0
-3497.926,1.6193566,341.2143,0.5114096,0.16426747,0.01625412,0.2834458,1.5789067,24.99087,-0.707105,5.646403,0.02515909,0.14207986,2.5371704,1.0054272,1.0
-3621.1555,4.704359,387.06332,0.42995656,0.106036544,0.15535825,0.40495807,5.4623995,26.825535,-2.3896353,3.380887,0.05353572,0.02466298,0.37749022,1.8127142,2.0
-3490.4702,5.664949,581.33276,0.75070953,0.35361233,0.060045693,1.0,2.528972,62.28176,0.22796386,3.4345033,0.035915043,0.14092903,0.10689362,0.5222773,3.0
-3488.758,5.557822,924.1698,0.6414225,0.17510357,0.1790412,0.9749417,5.1908364,62.866215,-0.45756462,6.7905097,0.047661588,0.065368555,0.6476786,2.0269196,4.0
-3825.732,1.0043197,127.80147,0.09360654,0.44893014,0.005073641,0.39992273,7.9660172,21.703924,2.080786,2.4478893,0.059236974,0.19055553,0.3744708,3.018689,5.0
-3540.889,3.676287,960.6031,0.58191276,0.25211507,0.17879903,0.8029969,3.5978262,83.42086,0.32447326,9.553276,0.0056388634,0.065250866,0.20149298,5.082797,6.0
-3506.157,2.2009163,248.19048,0.4598874,0.2761267,0.009985892,0.23503378,1.7011,3.179898,-0.033744287,1.975981,0.08176569,0.14799029,0.08678577,2.1183453,0.0
-3284.0166,1.6922592,311.97937,0.7928132,0.19862187,0.034698546,0.36788538,0.38462707,42.753574,0.29527527,6.627115,0.013113918,0.10953529,2.529859,0.35568258,1.0
-3855.5752,3.6406505,141.90158,0.23822974,0.15675774,0.10397902,0.35448033,7.49188,27.6584,-2.0053027,2.8359778,0.038015835,0.054528628,0.9473536,1.2410587,2.0
-3697.3997,5.99,581.33276,0.5427596,0.49049526,0.060045693,0.5323899,5.45557,62.28176,-2.313276,3.4345033,0.035915043,0.09922465,0.10689362,0.5222773,3.0
-3412.8608,5.802327,924.1698,0.6414225,0.3062081,0.1790412,0.9749417,5.1908364,62.866215,-0.45756462,6.7905097,0.047661588,0.065368555,0.52502066,2.0269196,4.0
-3546.0894,2.4966583,80.87754,0.14372626,0.30534995,0.021956969,0.486712,9.220068,2.5322258,-0.6859145,2.5568576,0.08409011,0.19921565,0.45910978,0.55296713,5.0
-3574.495,5.5588493,914.5311,0.55615455,0.32976973,0.13850379,0.89619446,0.95121443,88.86591,0.93090296,7.6800203,0.013377007,0.0093295,1.0736582,5.147167,6.0
-3871.524,3.1388416,160.18622,0.3945176,0.24973163,0.009985892,0.21218881,1.6083637,3.179898,-0.73758054,2.6406393,0.083976775,0.09410163,0.4127376,2.1183453,0.0
-3794.296,1.6922592,602.9803,0.4653623,0.10340562,0.1533123,0.44412157,3.8642912,68.92302,0.29527527,9.42563,0.007881026,0.10953529,2.568541,1.6953702,1.0
-3587.2847,4.8439374,387.06332,0.42995656,0.0924742,0.15535825,0.51103383,6.42235,26.825535,-2.1466506,2.3302047,0.07542032,0.02466298,0.5697661,1.8127142,2.0
-3415.1848,5.9781785,702.6698,0.63856393,0.38961634,0.049664743,0.95731664,1.4110928,74.725365,-1.6734505,5.7687097,0.020728672,0.12170366,0.019693352,1.540929,3.0
-3362.2285,5.802327,924.1698,0.81205505,0.3062081,0.1790412,0.9749417,5.1908364,62.866215,-0.45756462,1.5409997,0.047661588,0.065368555,0.52502066,2.0269196,4.0
-3546.958,2.8800735,238.3403,0.123758234,0.40141937,0.0883467,0.6753002,9.95194,26.195433,0.45070067,4.964807,0.06752778,0.1961788,1.2503736,3.2892194,5.0
-3669.0676,2.1257617,139.37656,0.3843682,0.37122926,0.013159919,0.8029969,3.187816,60.657925,0.32447326,9.790741,0.013377007,0.0043135984,0.20149298,5.147167,6.0
-3374.9744,1.3779196,153.71823,0.4598874,0.32283592,0.009985892,0.25182495,1.6148744,38.675446,-0.033744287,2.6406393,0.0804781,0.14799029,0.60633963,2.1183453,0.0
-3408.2922,2.430521,311.97937,0.37424526,0.107006945,0.04629509,0.31848016,2.6189425,42.768383,0.29527527,7.759161,0.011808464,0.08059707,2.4561968,0.24465233,1.0
-3554.4753,4.8439374,360.5565,0.5556261,0.0924742,0.15535825,0.6518809,6.42235,26.825535,-2.1466506,2.412296,0.092437565,0.02466298,0.5697661,1.8127142,2.0
-3254.9814,5.102024,367.20822,0.3890666,0.28918335,0.033438917,0.9080294,7.658959,36.068256,-2.345747,2.6962242,0.043673668,0.17129835,0.6480621,0.8487731,3.0
-3462.199,4.2929454,771.4025,0.81205505,0.3062081,0.1790412,0.8338855,5.1908364,57.08607,-0.45756462,0.52604485,0.047661588,0.076663494,0.35613245,2.0269196,4.0
-3307.9,4.4622073,127.80147,0.123758234,0.33402762,0.005073641,0.6753002,7.8886285,26.195433,0.45070067,5.54795,0.07824252,0.19055553,0.39828765,2.10133,5.0
-3354.9707,5.5588493,617.56793,0.3843682,0.32976973,0.1196562,0.8029969,7.9315495,91.42811,0.32447326,8.62532,0.013377007,0.0043135984,0.20149298,5.147167,6.0
-3880.0676,2.0253525,88.173004,0.32102022,0.3121487,0.018327268,0.22205849,1.9458997,39.444103,0.28078282,4.105362,0.099451534,0.11589233,0.042725045,3.6199026,0.0
-3675.0283,1.6922592,311.97937,0.36098328,0.19862187,0.034698546,0.36788538,6.6221905,42.753574,-2.2744231,6.7112956,0.013113918,0.07380627,2.529859,1.8731283,1.0
-3758.1997,4.174801,502.4316,0.6366666,0.06356339,0.19213374,0.50952864,3.7220216,50.803356,-1.3298181,4.7582912,0.0638693,0.055952657,1.1583731,2.6487954,2.0
-3264.2673,2.3440733,226.86967,0.27728227,0.28918335,0.033438917,0.5425732,7.658959,36.068256,-2.345747,2.6962242,0.043673668,0.16454573,0.6480621,1.5761865,3.0
-3760.9734,3.8393545,997.75836,0.81205505,0.3062081,0.16826174,0.70450574,5.1908364,88.98346,-0.45756462,4.1895185,0.047661588,0.065368555,1.0595027,2.9805212,4.0
-3878.4185,4.8232784,127.80147,0.123758234,0.33402762,0.06956379,0.6753002,8.187054,18.58987,-1.6167006,3.8331995,0.07824252,0.19055553,0.48779663,2.1766276,5.0
-3276.3816,5.880859,794.9543,0.55555,0.40080354,0.12701079,0.9260487,2.6120088,98.725685,-0.07154486,6.615457,0.009998514,0.019925654,0.2554179,5.3416834,6.0
-3377.9856,2.0460641,186.501,0.54829895,0.29982075,0.047436394,0.3152405,2.7786148,24.06097,-0.15258142,0.5390701,0.08222357,0.14686559,0.09851392,2.0042248,0.0
-3534.2234,2.2775447,620.0396,0.36098328,0.32758313,0.048856873,0.54047835,3.8642912,64.45182,1.3030125,6.7112956,0.0144340675,0.10953529,2.529859,0.4682872,1.0
-3540.042,5.27251,413.90186,0.15258761,0.19940346,0.015211545,0.8819866,6.8461094,16.258137,-1.2777789,2.4042776,0.04226929,0.1748255,1.3548921,2.397269,2.0
-3531.593,4.963322,700.7288,0.53737193,0.2815576,0.10264291,0.7410393,9.221267,47.21362,-2.4618528,2.1600118,0.028059084,0.1326767,0.61443514,0.8098436,3.0
-3421.3252,5.802327,670.5223,0.81205505,0.2508717,0.1790412,0.8820608,5.1908364,62.866215,0.22708856,1.5409997,0.047661588,0.065368555,0.52502066,2.0269196,4.0
-3671.3147,1.9411314,241.83852,0.10820634,0.3125459,0.054458857,0.3111471,5.4737997,20.414597,1.4981043,7.285304,0.078972176,0.1978387,1.014458,1.9678499,5.0
-3583.8425,4.00618,309.19806,0.2215224,0.33752754,0.07006056,0.55311656,3.4830945,88.412415,1.0799148,8.448252,0.013838909,0.024037369,0.5680894,4.5157886,6.0
-4009.9297,1.3779196,153.71823,0.85745037,0.32283592,0.009985892,0.42836168,0.21783984,59.741375,-0.53277767,0.6718746,0.061675813,0.077692725,0.60633963,2.0776122,0.0
-3824.432,1.9426479,593.2657,0.78747874,0.17394383,0.0950279,0.5455093,5.6326995,17.02824,-0.50406027,1.5853891,0.04546915,0.17617087,2.8474011,2.9088826,1.0
-3364.5664,4.908914,543.7866,0.16331437,0.25331494,0.053484365,0.93794626,6.7155313,37.001038,-1.2645826,3.3099961,0.04238603,0.1267363,0.37843242,4.622723,2.0
-3426.5996,5.102024,367.20822,0.7349606,0.48366815,0.0785665,0.9080294,7.658959,85.36018,-2.345747,4.060224,0.043673668,0.17129835,1.3030995,0.8487731,3.0
