q_sim,q_obs
0.011971974792978844,0.37
0.012048316194732466,0.37
0.012108250449566482,0.36
0.012154507917893685,0.36
0.012200048692033187,0.36
0.01224258998799859,0.43
0.012284332981162452,0.38
0.012324258991441767,0.46
0.012380990404314039,0.41
0.012441318857293064,0.4
0.012497829107386947,0.36
0.012543674228160823,0.36
0.012574340780742014,0.36
0.0125959711339677,0.35
0.012611048277737982,0.36
0.012620681854698508,0.35
0.012625971151670126,0.35
0.0126297356595533,0.35
0.01263114434306692,0.35
0.01262954462641419,0.35
0.01262534009753073,0.35
0.012618828217690684,0.34
0.012610519603751917,0.34
0.012599578191780437,0.35
0.012587375047020948,0.35
0.012574452418881546,0.33
0.012561335887729643,0.34
0.01254822526702674,0.35
0.012535025299321267,0.34
0.012521722394180904,0.34
0.012508332854102525,0.34
0.012494993425860926,0.36
0.012481686834697836,0.49
0.012468313899455297,0.36
0.012454917726500004,0.38
0.012441477076173964,0.35
0.012427997728987337,0.34
0.012414485823320595,0.34
0.012400949654539573,0.34
0.012387408007846941,0.43
0.012373941078612083,0.38
0.012360474775528076,0.36
0.012347106974748435,0.35
0.012333723290771537,0.5
0.012320315690305648,0.38
0.012306913884675131,0.45
0.012293486216148588,0.37
0.012280032208508623,0.34
0.012266569116509592,0.32
0.012253111639850088,0.32
0.0122397331673675,0.37
0.012226358832206793,0.33
0.012212992767972114,0.33
0.01219962881475176,0.33
0.012186437430536108,0.34
0.012173290182054004,0.42
0.012160405231993972,0.41
0.012148031444098826,0.38
0.012135664019159349,0.44
0.012123335031062374,0.38
0.012111570016728164,0.34
0.012099844618303088,0.31
0.01208809624683462,0.39
0.01207743498298217,0.37
0.012068085365983774,0.47
0.012058333069947311,0.38
0.01204829626543355,0.35
0.012042075786271427,0.44
0.01203587277728331,0.62
0.012029114738481691,0.39
0.012026154313642031,0.47
0.012023252503644812,0.49
0.012020207672355938,0.38
0.012015889250506551,0.36
0.012020493891761621,0.38
0.012033437653406193,0.6
0.012068200594275776,0.7
0.012107607488196191,0.72
0.012142835287053972,0.53
0.012170417975466849,0.42
0.012191052681039743,0.38
0.012210197621581074,0.38
0.012249213490093122,0.52
0.0122835674357699,0.45
0.012312506176191375,0.38
0.012396534878075951,0.52
0.012651295550478829,0.67
0.012919324684676456,0.75
0.013309566299633136,0.53
0.013821400224448055,0.73
0.014289503452145403,0.59
0.014689276863222855,0.43
0.015062998714721932,0.39
0.015387071135413941,0.37
0.01566253745702601,0.37
0.01589439962147221,0.36
0.01608106604320205,0.35
0.01627659261031428,0.36
0.016576564204039104,0.38
0.01690276137429534,0.41
0.017231162357392603,0.4
0.01749834704967438,0.36
0.01798527048074318,0.35
0.01844612614322279,0.37
0.019019467159970098,0.36
0.019778694438073598,0.42
0.020772186265114265,0.45
0.021784535622835447,0.44
0.022693859432062403,0.39
0.02345158438748509,0.36
0.024071972172721584,0.36
0.02458581283004598,0.36
0.024997526481012684,0.35
0.02532460784180513,0.35
0.08158322573928184,0.43
0.07997557568082109,0.53
0.07341913661267098,0.4
0.21966800775351444,0.41
0.2493241386185382,0.67
0.22320736533489138,0.51
0.19366876940503466,0.43
0.1667730822110567,0.44
0.1437284305442956,0.45
0.12439160389963413,0.43
0.1083315382366537,0.4
0.09511677141772273,0.4
0.08430479153346845,0.39
0.07549825218549121,0.38
0.06834564042244744,0.38
0.059461092358407595,0.38
0.05535949286743459,0.38
0.052043589542672325,0.37
0.040918639182622965,0.38
0.038106025331361704,0.38
0.038147124290756805,0.37
0.03858190384425315,0.38
0.03924102720585772,0.53
0.03982465057957023,0.47
0.040317590280501074,0.41
0.057029776524525476,0.44
0.05731833980364638,0.46
0.05614347648419947,0.42
0.05476062201712091,0.4
0.05350337131591758,0.4
0.052491085700579185,0.41
0.05165438613385774,0.4
0.05095652033736231,0.38
0.050418534833034524,0.39
0.04999533827231383,0.39
0.04964484403365347,0.4
0.049337636652563105,0.39
0.04919122224354278,0.42
0.049096733157411726,0.43
0.04904011218023983,0.4
0.048362076880438615,0.39
0.04898801370934994,0.56
0.04987670222160188,0.48
0.23684621204024228,0.66
0.34785560606795485,0.95
0.3205161276309763,0.88
0.2822865304039491,0.67
0.3290535343232717,0.67
0.489250163939845,1.02
0.6797936560495466,1.11
2.0125625203767905,2.44
2.9538868698757437,3.97
3.25586147797147,4.05
3.1346553985799037,3.73
2.761276458471466,3.51
2.3176999583949858,3.03
1.922347237462021,2.32
1.5857822062167841,1.88
1.2945742932682045,1.51
1.0584911323699244,1.33
0.9692563330619391,1.12
0.8936701169258867,0.92
0.7865550750749523,0.89
0.6526367836572925,1.08
0.5352893705050672,1.01
0.3737273286587042,0.87
0.2600279092700692,1.05
0.19434516628972034,0.87
0.15814832048479494,0.85
0.14043922765929984,0.76
0.13070917593964668,0.53
0.12276240496233581,0.5
0.5597810624350991,0.59
0.7157486741050753,0.9
0.6535370115375447,0.66
0.5634318677550674,0.54
0.4802610029855528,0.52
0.569587881004572,0.59
1.111941108751007,1.42
1.603996058691421,3.22
1.7139982276882768,3.42
1.5632849829236037,2.59
1.3334195797812094,2.04
1.1214498859367987,1.7
0.9384816000129781,1.44
0.7845823140751035,1.29
0.6569395178275146,1.11
0.5275391084415962,1.02
0.4367404487965512,0.9
0.3727043428186632,0.79
0.3210602639305093,0.79
0.27925513770306726,1.01
0.23668721554369354,1.15
0.17774539164461536,1.02
0.13155227375749412,0.83
0.11172098438164725,0.77
0.10710414187510256,0.78
0.10704423191103367,0.77
0.10719878584673623,0.75
0.14415237009467832,0.94
0.1431560615954411,1.14
0.1388941251455126,1.14
0.13439414612809827,0.92
0.13027643199183303,0.97
0.7027695224953336,1.03
1.262313378434888,2.85
1.9269410941806244,3.86
2.7597158597969464,4.19
3.0701206343465186,4.35
3.1286394098720676,4.14
3.489494974628114,3.7
5.189950138451444,3.68
7.20773381698917,4.7
7.847748352177363,5.34
7.647775790231988,5.55
6.973097654525697,5.03
6.4759433642073025,4.39
5.943964747961979,3.93
5.273361444040518,3.51
4.4427192662773605,3.04
3.6745272118884547,2.69
2.9841234413719,2.51
2.3948092256471205,2.33
2.157385272227254,2.12
1.8748685347553926,2.25
1.5242935338702504,2.1
1.149505172128452,1.85
0.8182336019914452,1.67
0.6115178727617099,1.51
0.47713199970460674,1.39
0.38978171247938753,1.25
0.31725972663465896,1.06
0.25961372473770244,1.04
0.22447335841835167,1.03
0.20789052140840558,1.01
0.19707212377329758,1.0
0.19007283277879544,1.16
0.184407059930786,0.86
0.16747090502374273,0.83
0.21717330138235966,0.72
0.622186128164708,0.9
1.3425223466808216,1.1
1.6695393455905585,1.54
1.6796914170592563,1.5
1.6804033111948276,1.42
1.491792159727938,1.36
1.2730035189585474,1.22
1.0786591660606877,1.03
0.913298050439937,0.94
0.7752886808712791,0.96
0.661378532758115,0.88
0.5680337748424701,0.65
0.4919210507628014,0.62
0.43017459998182106,0.56
0.3770759396624643,0.52
0.3149914378449521,0.55
0.34682787587165975,0.68
0.30622414932132724,0.71
0.27700785691020013,0.49
0.24886003461014589,0.47
0.23481845412375812,0.46
0.22467047461194298,0.45
0.21608995533061728,0.45
0.20892625818716654,0.45
0.20299215069888088,0.54
0.19810052880984122,0.44
0.19422146635267679,0.43
0.19122399497326226,0.44
0.24479234054034066,0.47
0.24094592744819499,0.44
0.23262686714506875,0.43
0.2190012448302056,0.43
0.21285934917670324,0.42
0.20752106373464196,0.41
0.20298980661754615,0.42
0.1994365066646092,0.41
0.1965736657743841,0.45
0.19421309530401426,0.42
0.19226024880931364,0.41
0.1906406908405324,0.4
0.1892931089507046,0.4
0.18815907006840876,0.4
0.1872001060709763,0.4
0.18340168755824732,0.4
0.18339643709795253,0.4
0.18335387755106872,0.39
0.18327006936170204,0.38
0.18318463384508898,0.38
0.1834003864463523,0.39
0.1837384846053851,0.4
0.18399999287236468,0.38
0.36162101148923115,0.39
0.5219985864748791,0.5
0.5031481600499603,0.41
0.45865198072078284,0.39
0.41470535839799705,0.39
0.37560344566778414,0.41
0.3421402418787371,0.38
0.31406045595199616,0.37
0.2907782959924631,0.37
0.313938145811255,0.4
0.2970141422598765,0.39
0.27927687142298435,0.37
0.26366579658096057,0.37
0.2504839538222712,0.37
0.23953458454942542,0.36
0.22073116304800589,0.36
0.20604513833397575,0.36
0.2028123233475893,0.36
0.2006797775680767,0.36
0.19890280623215745,0.37
0.19742098530760868,0.37
0.19618124817116833,0.36
0.1951393333586812,0.36
0.19427213379736685,0.36
0.19148548363770612,0.37
0.19172332956966964,0.42
0.19193138287797104,0.4
0.19207812377626024,0.37
0.19216424544700644,0.36
0.19220257107500044,0.36
0.1921958938954848,0.36
0.19219737433912976,0.36
0.1921653496151579,0.36
0.19210144468998258,0.36
0.19201023030365538,0.36
0.1918962877690322,0.36
0.19176370159592565,0.35
0.19161612202204376,0.34
0.1914698763078308,0.35
0.19131455078504406,0.36
0.19114839943782103,0.35
0.19099342952579895,0.35
0.1908789623338787,0.36
0.1908523913514562,0.37
0.19083328397967655,0.38
0.19078874637942694,0.36
0.19072937240270116,0.35
0.19068969610338288,0.35
0.1906279316234209,0.35
0.19061180832159175,0.35
0.19057068924653237,0.39
0.19050256166253757,0.35
0.19040948710359745,0.34
0.19029695086380707,0.34
0.19017394792912812,0.35
0.19003706905559337,0.36
0.18988658598844932,0.34
0.18972258793124241,0.34
0.1896009815712053,0.38
0.18947112954170983,0.48
0.18932940493041936,0.36
0.18917556714998338,0.34
0.1890097535197216,0.34
0.18888595538209738,0.33
0.18877251064758277,0.34
0.18864911270932017,0.39
0.18855937764932376,0.42
0.18845546983696992,0.41
0.18834763137117033,0.35
0.18823217532683229,0.4
0.18810259344984767,0.37
0.18796000931612744,0.34
0.18781512703566833,0.34
0.18765812223133355,0.34
0.18750871454471202,0.36
0.18735529925932493,0.47
0.18720688783215494,0.38
0.18707758947600803,0.42
0.18694031916209858,0.37
0.18681159613738932,0.37
0.18676855970578504,0.37
0.18671405626178916,0.44
0.18667953854798927,0.35
0.1866508732941992,0.36
0.18663405453137996,0.41
0.18659015086304453,0.37
0.18651932593547524,0.35
0.18645342685970945,0.35
0.1863732934697446,0.35
0.18630293667370973,0.36
0.1862214349475818,0.35
0.1861227067531641,0.33
0.18600473771723108,0.33
0.1858708448933666,0.33
0.18572479120330335,0.33
0.18556425334813492,0.32
0.1854000056442419,0.33
0.1852289698842063,0.34
0.18505510801944197,0.33
0.18487475969947417,0.33
0.1846991469689869,0.32
0.18452619969566114,0.37
0.18436236702043177,0.35
0.18420484439936946,0.4
0.18404486418517085,0.35
0.1839178361052676,0.39
0.183789884715378,0.35
0.18365758986495198,0.35
0.18353887248385017,0.37
0.1834192684855495,0.42
0.18328926788777442,0.46
0.1831495030250554,0.35
0.18304273016515463,0.44
0.1829313932831469,0.56
0.18283752880313722,0.41
0.18274352575388592,0.38
0.18263422710477836,0.39
0.18251048221511787,0.35
0.18237894605095836,0.34
0.18223550506913838,0.33
0.18207981302897236,0.32
0.18191558668633634,0.32
0.1817644475561827,0.32
0.18161619664315984,0.37
0.18147008290814381,0.37
0.1813635866691396,0.35
0.18125553508299735,0.39
0.18119821342271114,0.34
0.1811691958957949,0.38
0.1811240931051425,0.34
0.1810609882099046,0.32
0.181049130329646,0.34
0.18107354429129535,0.4
0.18119967071473148,0.45
0.18131423558821994,0.52
0.18138371583876933,0.38
0.18141374988519565,0.35
0.18144173127767607,0.34
0.1814502054495031,0.75
0.1814236276027397,0.47
0.18143472607722796,0.42
0.18142410111377066,0.45
0.18144805827580643,0.43
0.1814703308383516,0.41
0.1814614547666949,0.39
0.18155523401873302,0.45
0.18183749858453283,0.7
0.1820813875739232,0.68
0.18227205732575363,0.45
0.1824076226239556,0.4
0.18249078888677392,0.38
0.18252404027579605,0.37
0.18251460209087939,0.37
0.18247133005288504,0.37
0.18250397650981906,0.38
0.182539441803903,0.43
0.18260307879377796,0.36
0.18279315050070433,0.56
0.18314273073103793,0.54
0.18344489791598478,0.52
0.1836697966792346,0.42
0.18390746907777045,0.41
0.18408270385383674,0.7
0.18419574187286605,0.47
0.18425981879829303,0.41
0.18428389350652866,0.39
0.18426695417446523,0.38
0.18423738567185172,0.38
0.18423937320017242,0.4
0.18423421756524663,0.39
0.1841996860705355,0.36
0.1841346394289553,0.36
0.18404859914976773,0.35
0.18393663353251957,0.36
0.18380829252561465,0.35
0.18366609127295255,0.35
0.18350879951792654,0.35
0.1833450566135461,0.34
0.18317437156767385,0.34
0.18299746070765321,0.34
0.18281541981807592,0.34
0.18262968710729174,0.34
0.1824397677392084,0.34
0.18224435483703272,0.34
0.18205254500645743,0.34
0.18187290032232,0.34
0.18174362257779597,0.36
0.18164853309356982,0.44
0.18160028090569794,0.47
0.18157881500798712,0.41
0.1815779956581925,0.4
0.18167748253617633,0.39
0.1819727067218407,0.87
0.18221717881832045,1.09
0.18239320699242623,0.67
0.18250500597966773,0.46
0.182560804651291,0.42
0.18256964366051032,0.41
0.1826219333902662,0.41
0.18269616322839516,0.43
0.18274290897176326,0.44
0.18274617888422998,0.39
0.182711000346575,0.39
0.1826421185567555,0.38
0.18254603470564812,0.37
0.18243862190290772,0.38
0.1823131508778414,0.37
0.18216208493974875,0.37
0.18200205562106098,0.36
0.18183767630479158,0.37
0.18166935489050423,0.36
0.18149692820010918,0.36
0.18132526312153965,0.36
0.18116916629680946,0.36
0.18100770445627568,0.36
0.18084479591898944,0.37
0.18067651094585302,0.37
0.18050372160591754,0.36
0.180331680897263,0.35
0.18015557113048802,0.35
0.17997499294640798,0.35
0.17979222360342278,0.35
0.179607300845711,0.35
0.1794201196888307,0.35
0.1792308739824816,0.35
0.17904000334538622,0.35
0.17884789398541184,0.35
0.17865473237232923,0.34
0.17846061551023457,0.34
0.17827133504848763,0.34
0.17808147813180275,0.34
0.17789094794148774,0.34
0.1776995795719178,0.34
0.1775073696873265,0.34
0.17731533934999452,0.34
0.17712314660201484,0.34
0.17693625917913489,0.33
0.17675695546286072,0.32
0.17658719844928444,0.33
0.17641497964702324,0.34
0.1762401286083251,0.34
0.1760632242809306,0.33
0.1759473706988665,0.34
0.17588538517451194,0.41
0.17595516578112563,0.44
0.17604797066875905,0.51
0.1762530139420161,0.41
0.17647717712830707,0.39
0.17686516366036809,0.42
0.17722320728584745,0.45
0.1776460140708495,0.48
0.17802378394620627,0.45
0.1783101368434074,0.4
0.1786986203311779,0.41
0.17936282850392393,0.48
0.18021866029441824,0.58
0.18099974911161829,0.6
0.43727133500000037,0.74
0.5622519342513079,1.46
0.5582743725207157,1.1
0.5069070238924229,0.9
0.5095608610960676,0.62
0.4676844387635913,0.69
0.5031128062416333,0.96
0.45973571949521025,0.93
0.4908576099043613,1.24
0.4493606491658557,1.53
0.4073539756507413,1.48
0.37051451462908813,1.24
0.3394121250967521,0.8
0.35828954284685377,0.79
0.455788726423506,0.92
0.5369306610005897,1.26
0.6680933601117269,1.49
0.9009579479979013,1.85
1.0471581005156572,1.96
1.0735229142049802,2.11
1.7612783720846765,2.38
2.1863910059304636,3.2
2.543773605822493,2.91
2.7481449364976016,2.87
2.77537750455803,2.92
2.5571435592066236,2.77
2.217630475686145,2.32
1.9653385381703572,1.92
1.6994208543137226,1.76
1.4306014343587468,1.66
1.20211028345273,1.42
1.0096640505772587,1.38
0.8456351029111071,1.1
0.7657259740784224,0.94
1.4396861128055076,1.19
1.9462095089432092,2.49
2.5284833743267208,2.68
3.0615871565406745,3.15
3.3369919642731114,3.11
3.3105356428076704,2.8
3.008482556984906,2.68
2.595663431304088,2.38
2.184667765863801,2.18
1.8326577279272795,1.87
1.5392071464430246,1.66
1.2961999648205613,1.44
1.0966631342723212,1.25
0.9337528544847523,1.07
0.7985189905220207,0.88
0.6488393613198913,0.76
0.5343308052914759,0.75
0.4345914967867252,0.67
0.3527859798999319,0.68
0.29695147437453817,0.6
0.26525510212833636,0.62
0.25365505722772197,0.63
0.2510249638690414,0.64
0.25074786513751907,0.71
0.2504708635947798,0.77
0.32055999367491833,0.76
0.5052185151112963,0.74
0.8377598560851589,0.7
0.9701659583260365,0.81
0.9786033882497733,0.56
0.8976553543148593,0.69
1.02125547332841,0.82
0.9596166879084636,0.86
0.8495831584269978,0.7
0.7479061932563038,0.49
0.6769616644363678,0.48
0.6575344891813704,0.54
0.5931637216832866,0.95
0.5351029902651943,0.99
0.4861249890262847,0.91
0.44177217697987,0.73
0.3990732724938486,0.75
0.35550075338265746,0.72
0.3296108990717304,0.66
0.3134612209534994,0.75
0.30455470288377473,0.73
0.2863311158531442,0.8
0.28194223189220546,0.71
0.37072106722492765,0.61
0.4464070808351813,0.63
0.430454153937312,0.65
0.4054182325561693,0.59
0.384759957376422,0.56
0.36649091561081837,0.54
0.3509028826860789,0.44
0.3378265490249317,0.43
0.3269550848255588,0.44
0.31797383542803526,0.44
0.31069958155511523,0.43
0.30506404772814055,0.42
0.3004816071853573,0.42
0.2967192529965075,0.41
0.29363414033695856,0.41
0.28612347178727693,0.41
0.2805692523750571,0.41
0.2804536517238778,0.41
0.2802938094059461,0.41
0.28010325151717735,0.42
0.2798853738345748,0.38
0.27964717058091726,0.4
0.2795459872974958,0.39
0.27968238050419175,0.4
0.2799593302791702,0.4
0.2801759481368824,0.38
0.2803172941602931,0.39
0.28042387033139793,0.4
0.2807046519263048,0.41
0.28092496804170175,0.39
0.28108250422766895,0.39
0.28145693380838854,0.4
0.28175462486322167,0.38
0.3143330244376778,0.39
0.31365778416734885,0.42
0.3102389789088018,0.42
0.32833652776867117,0.43
0.32455469599090364,0.47
0.3193733941164738,0.43
0.3144813518158049,0.44
0.31022406681203835,0.39
0.3065821460513498,0.39
0.3035690254861277,0.4
0.301204685746675,0.41
0.2993218089145142,0.4
0.29802835828291385,0.43
0.2971512437395241,0.51
0.29652629053601365,0.49
0.29884341130881253,0.43
0.2990306628981846,0.5
0.29911187004178674,0.47
0.29788741866550644,0.43
0.29832704990319703,0.49
0.29864999835186185,0.44
0.2988878635184762,0.41
0.3078631492218437,0.42
0.31293385387240913,0.42
0.31228300466298115,0.47
0.31113637403207434,0.43
0.33774191459149644,0.47
0.338189349968328,0.49
0.33420714468089396,0.43
0.3299468673514988,0.41
0.3260280963176547,0.4
0.32292092336100664,0.4
0.32042280116228183,0.63
0.31837819439528947,0.48
0.31663583704818005,0.42
0.315155176690941,0.41
0.31424322976369146,0.41
0.3132712645827254,0.43
0.31267321458450953,0.39
0.31242582365063215,0.39
0.31232395351285225,0.39
0.31078776520687124,0.38
0.3109107120946845,0.38
0.3110683177264841,0.39
0.3112375480143652,0.38
0.3113149977062279,0.51
0.3113152018087316,0.38
0.31124230735644864,0.37
0.31112186543946657,0.34
0.3109625815036,0.35
0.3107701695909859,0.36
0.31053769928931285,0.36
0.310526418545349,0.39
0.31056940929342647,0.57
0.3105659792274434,0.4
0.3107342073244719,0.49
0.312443938922883,0.64
0.3127990904888113,0.74
0.31323502833210987,0.54
0.31365370042352747,0.56
0.3139754025308079,0.45
0.3141915543016054,0.44
0.31430997237910063,0.41
0.3144160781190476,0.4
0.3146555729140411,0.46
0.31482894950444434,0.45
0.3149729672998046,0.41
0.3151250618832401,0.4
0.3154528700612734,0.5
0.3157076060637232,0.44
0.31593299095241867,0.4
0.31600389640573656,0.39
0.31634664740520735,0.39
0.31666927465794126,0.4
0.3169772640364048,0.41
0.3172000807417662,0.38
0.317583129494419,0.39
0.3180620744204432,0.47
0.3184483902395354,0.4
0.31881658160004045,0.38
0.3190803311203069,0.38
0.42864294628784116,0.41
0.42477784448969463,0.4
0.4112727737432572,0.37
0.3972071969400651,0.36
0.3844036267901607,0.36
0.3732893517927911,0.36
0.3641028928113621,0.36
0.3564854605956196,0.43
0.35023777727323335,0.36
0.3534596152184928,0.4
0.3492474642651402,0.47
0.3451648937371055,0.39
0.34177247772994757,0.61
0.3391472539944058,0.59
0.3624348485001253,0.57
0.4154148618167537,0.56
0.4101985094432496,0.89
0.4262982733146378,0.69
0.5961827126939572,0.71
0.6146231063862098,0.65
0.6413186111536948,0.53
0.6006945725150267,0.51
0.558217939957029,0.44
0.5202164514240959,0.41
0.4872108454538865,0.4
0.4599733603644137,0.39
0.4373704816960714,0.38
0.4187445878539874,0.37
0.4375357420538766,0.37
0.43710840667355483,0.46
0.4196650296823665,0.4
0.4068741482817255,0.39
0.39422465054409644,0.39
0.37503432573550377,0.37
0.36730476103004794,0.37
0.35959807040979186,0.36
0.35673289041557227,0.37
0.3544621259167171,0.37
0.3528338287280839,0.4
0.35152544809239716,0.4
0.3504440109943867,0.37
0.3495841917512192,0.37
0.34884592759278954,0.37
0.3463149367297913,0.36
0.34527611428611094,0.35
0.3451443426625902,0.35
0.34495469446786486,0.35
0.34475719904370017,0.35
0.3447235287566108,0.42
0.34464979954518243,0.38
0.34452643007199624,0.36
0.344357669071841,0.35
0.3441455317166755,0.34
0.3440727862937247,0.35
0.3439735909175249,0.35
0.34383052302630224,0.35
0.3437356070565541,0.35
0.34373342433464227,0.39
0.3438079610887806,0.38
0.34382862921700713,0.41
0.34378571633203847,0.36
0.3436921152146762,0.34
0.34355974807058537,0.34
0.34351640760470703,0.34
0.34343294061507423,0.36
0.3433014718680748,0.34
0.34313284383474707,0.34
0.34292668712421037,0.34
0.34268602719137115,0.34
0.34242194926759767,0.33
0.34213696244561287,0.33
0.3418298261780176,0.32
0.3415022515307767,0.32
0.34115859819811234,0.33
0.34094907189395257,0.34
0.3407448933594618,0.41
0.34052864789966975,0.36
0.3403225579894275,0.33
0.34008940768676277,0.35
0.33983323828459844,0.32
0.3395588440129943,0.32
0.3392706823205975,0.32
0.3389839117253908,0.32
0.33868760508558604,0.33
0.33837829431992217,0.31
0.3380653537714602,0.31
0.33777329405290846,0.3
0.3375690931843618,0.37
0.3374104700680779,0.41
0.3373390432477474,0.39
0.3373184262759551,0.4
0.3372605867376119,0.36
0.3371688781410336,0.32
0.3370308936713474,0.32
0.33685162632595045,0.31
0.33665516870863527,0.31
0.3365588170371003,0.32
0.36337025781351806,0.71
0.36279269749765974,0.71
0.36014322360654955,0.53
0.35725350772943937,0.49
0.35453955658179803,0.39
0.3521146665337542,0.36
0.34999922558414054,0.36
0.3481640115275611,0.34
0.3471126376093775,0.36
0.34638405868648636,0.38
0.3458846805135006,0.42
0.3455990890826614,0.36
0.34538314622166216,0.35
0.3452067611110347,0.36
0.3450033787733194,0.35
0.34328927493451117,0.34
0.34329405882379194,0.34
0.3432078626583145,0.34
0.34306575696163444,0.34
0.34287870607531135,0.34
0.34265716098853793,0.34
0.3424226703760307,0.34
0.34217202048630607,0.34
0.3418743758495062,0.35
0.34155600859802804,0.34
0.3412986555664743,0.34
0.34123827573995746,0.38
0.3411514713240133,0.39
0.34110832955448145,0.38
0.3412264336334804,0.42
0.3414703455995004,0.41
0.3417492867805648,0.41
0.3420115751739685,0.42
0.3423127609995762,0.38
0.3427243347835264,0.39
0.3430608104081149,0.37
0.3432904716996863,0.36
0.3668072909973184,0.38
0.3662868835928951,0.4
0.36363243077341084,0.39
0.36076080586760656,0.37
0.3580671912504124,0.37
0.3556718240612622,0.37
0.35357919901612556,0.38
0.35176382735038103,0.38
0.3504149039862128,0.38
0.34926765377852675,0.39
0.34827006813987116,0.38
0.3473885938541473,0.37
0.3465947861631569,0.37
0.34616674593393204,0.37
0.34601971178925445,0.44
0.3446000286844969,0.4
0.3449003321837863,0.39
0.3451561134422595,0.41
0.34532869648520703,0.39
0.3456141434271578,0.38
0.3458340224212374,0.38
0.3460562669001126,0.49
0.34649620412742976,0.41
