like1,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,chain
-14004.862,4.793152,746.14685,0.8428866,0.3546216,0.057925325,0.3002304,1.3658047,73.86745,1.3812099,9.0335,0.0099819545,0.13973981,1.0768154,4.812224,3.0
-12933.53,4.7470946,696.96356,0.7036442,0.40885186,0.12359104,0.67053646,1.585602,90.27213,1.1247317,8.307478,0.03364298,0.09666261,0.92927974,5.2388988,4.0
-13126.232,5.1987176,291.61182,0.16689259,0.31295484,0.005871183,0.713075,9.505779,28.548178,1.4091449,3.43101,0.087252885,0.16186945,0.3521436,1.9741992,5.0
-13737.136,1.9844363,774.82416,0.7534039,0.15835735,0.11744111,0.95612013,5.5443506,7.097956,-1.9523525,7.2920175,0.064196765,0.094354205,2.2532928,2.2990994,6.0
-13168.14,4.6935406,331.35168,0.14302875,0.25814912,0.031038145,0.25799814,5.8595533,54.76187,0.27266765,2.9293852,0.09816219,0.123628505,0.17306668,3.8416917,0.0
-12663.699,1.4767042,525.1025,0.7174347,0.1104298,0.05139857,0.5952612,0.18679023,51.24945,-1.9151112,8.744771,0.014216371,0.085224554,2.1797035,0.7518651,1.0
-14306.296,1.2960217,421.63724,0.12350523,0.072472185,0.095863104,0.92432266,8.714865,23.780056,-0.009846249,0.60605955,0.038896233,0.051161796,2.5053868,2.3417087,2.0
-13993.716,4.793152,746.14685,0.7017412,0.13930511,0.057925325,0.43673792,1.3658047,58.06662,1.3812099,9.0335,0.0099819545,0.13973981,1.0768154,4.812224,3.0
-12710.497,4.7470946,919.6706,0.7036442,0.40885186,0.12359104,0.8878449,0.95246935,90.27213,1.1247317,8.307478,0.038140897,0.14356889,0.92927974,5.2388988,4.0
-12459.014,4.170733,172.40164,0.23222363,0.3813138,0.025635468,0.7465474,7.428278,36.1501,0.58695483,3.895047,0.09317694,0.17646842,0.3521436,1.6137567,5.0
-13392.746,3.982971,695.3774,0.59193504,0.2756299,0.12048868,0.90867233,4.975286,54.019913,-0.14294353,7.412186,0.009619716,0.121124774,1.7623439,4.006768,6.0
-13271.861,2.006151,300.15784,0.6742425,0.12598266,0.1554301,0.7752171,3.7952232,50.64233,-1.6495017,2.9293852,0.077802956,0.123628505,0.45599654,2.8343668,0.0
-12787.614,3.5989587,395.39008,0.5239421,0.21294048,0.041365825,0.37348005,4.3553743,46.400265,-1.856355,6.1696815,0.027331192,0.092994876,2.5253773,0.070873715,1.0
-13595.697,2.1479764,421.63724,0.32536405,0.11530271,0.1336442,0.25578147,8.714865,23.780056,-0.110540815,1.9463646,0.04050631,0.051161796,2.181948,2.3417087,2.0
-14250.596,4.38624,746.14685,0.7017412,0.13930511,0.03228859,0.43673792,1.3658047,58.06662,1.3812099,9.0335,0.0099819545,0.11059419,1.9974858,4.812224,3.0
-12557.726,4.7470946,919.6706,0.7036442,0.32140028,0.10469585,0.8878449,1.0406541,90.27213,1.1247317,7.561978,0.038140897,0.14356889,0.92927974,2.6651242,4.0
-12661.748,5.1245,172.40164,0.23222363,0.44966748,0.025635468,0.7465474,7.428278,36.1501,0.58695483,3.895047,0.0867519,0.17646842,0.3521436,1.6137567,5.0
-13506.537,3.717897,815.8789,0.59193504,0.2756299,0.1465458,0.9836074,1.209261,69.526695,-1.4474479,7.412186,0.009619716,0.121124774,1.6924753,4.2627654,6.0
-12270.494,2.4543118,423.40454,0.76214516,0.14133412,0.12995966,0.57132834,0.60973555,49.26388,-1.298361,5.8205724,0.08804038,0.15426089,0.053005137,3.5691364,0.0
-12339.462,4.111466,525.1025,0.70193803,0.4216999,0.017020704,0.71915084,2.5994887,60.498722,-0.36126855,8.744771,0.0153021,0.17180999,2.1797035,0.4748813,1.0
-13448.177,1.6346608,565.0845,0.48129782,0.09530952,0.18268086,0.34169617,6.465492,39.04447,-0.78933066,2.081338,0.047240283,0.045308195,2.0325623,2.2764208,2.0
-13483.939,4.8565392,563.86035,0.79518735,0.18497685,0.0108245835,0.45692647,0.08871291,52.02219,0.74739283,9.551137,0.015940905,0.1807967,0.86796093,4.5046926,3.0
-13049.884,5.8826785,909.0399,0.87013304,0.39542496,0.053014163,0.9914144,0.86876225,98.90095,1.5484866,8.75237,0.011820658,0.17052203,1.5067382,3.0307841,4.0
-13356.697,3.9922752,75.31037,0.25378218,0.44283652,0.018100575,0.8730305,7.596016,31.529396,-0.112069234,4.669926,0.096180975,0.19750805,0.3945569,1.2367254,5.0
-13380.812,4.2671165,695.3774,0.8783751,0.25705394,0.06645471,0.8342401,4.975286,54.019913,-0.7495837,7.412186,0.009619716,0.17013589,1.7623439,4.624207,6.0
-12216.216,2.4543118,423.40454,0.73028886,0.16898401,0.12421115,0.57132834,2.9517703,49.26388,-1.908346,5.8205724,0.08804038,0.1512546,0.053005137,3.5691364,0.0
-12379.3,4.111466,847.63995,0.70193803,0.34370577,0.039728798,0.7739001,2.5994887,72.11774,-0.36126855,9.147028,0.033837322,0.16820566,2.1797035,0.4748813,1.0
-14134.503,3.5723753,866.0626,0.058444392,0.09530952,0.18268086,0.34169617,6.465492,58.263245,-0.78933066,2.081338,0.047240283,0.045308195,2.0325623,2.2764208,2.0
-13475.971,3.9784708,563.86035,0.4038897,0.18497685,0.020276284,0.45692647,1.271776,48.587513,0.74739283,7.1065106,0.017820423,0.084649354,0.86796093,4.5046926,3.0
-13177.761,3.6917531,938.86053,0.6029044,0.16140305,0.17910461,0.7331494,2.679486,81.12693,0.9167973,4.4259596,0.05124991,0.08271646,0.8587224,3.4116642,4.0
-12273.102,5.203254,340.92566,0.23222363,0.43587178,0.011644868,0.88894504,7.428278,36.1501,1.3190324,4.890791,0.09317694,0.17646842,1.4261304,1.6137567,5.0
-12316.361,4.2671165,708.6578,0.8783751,0.3632027,0.06645471,0.8342401,4.975286,54.019913,-0.7495837,7.5895166,0.009619716,0.17013589,0.4749201,4.624207,6.0
-12426.861,2.4543118,423.40454,0.73028886,0.16898401,0.016166769,0.57132834,2.9517703,49.26388,-1.908346,9.393811,0.034047466,0.0631227,0.053005137,3.5691364,0.0
-12323.532,4.608333,521.1825,0.60011846,0.4878922,0.0264027,0.87802243,3.2718964,67.69675,0.4510072,7.9669714,0.04871188,0.19252747,2.5192964,1.1215163,1.0
-13814.678,1.8352842,780.4754,0.5885467,0.032554794,0.18995929,0.29650098,4.840589,48.431255,-0.42968026,2.9829187,0.0012098922,0.014142207,1.5833212,3.5832853,2.0
-13750.727,3.9784708,723.5991,0.38842392,0.16678439,0.0538538,0.40488163,0.10110797,66.851074,1.3975072,6.891699,0.0016526956,0.04939631,0.86796093,4.5046926,3.0
-14081.456,4.7470946,919.6706,0.7036442,0.03979712,0.15963952,0.50240964,1.0406541,92.4026,-0.5375953,7.561978,0.038140897,0.14356889,0.92927974,2.6651242,4.0
-13448.144,4.33229,847.80096,0.20426038,0.42067328,0.011248163,0.79651606,5.3565083,76.54886,0.6776814,6.7493405,0.039985567,0.16882792,2.3654256,0.7090046,5.0
-12386.041,3.074517,446.4984,0.8930108,0.28874972,0.07671963,0.68871784,6.040988,54.019913,-2.2476196,7.5895166,0.03599831,0.17429872,0.4749201,5.0554314,6.0
-13067.231,2.1692665,280.52362,0.22753765,0.012533281,0.08041719,0.21793054,0.6605648,43.962948,-0.50642025,5.3798985,0.09581736,0.0697889,0.41086662,3.4385235,0.0
-12794.96,4.608333,557.75385,0.35871524,0.4878922,0.05064299,0.973913,1.9624574,67.69675,0.4510072,9.095498,0.050144278,0.19615787,2.7041357,0.5862551,1.0
-13435.091,1.5803837,842.6351,0.82701546,0.11603666,0.18268086,0.46813908,5.5200067,59.856537,-0.78933066,3.2663736,0.047240283,0.06567654,1.6980307,2.6575384,2.0
-13393.152,2.9861042,375.9244,0.4038897,0.18497685,0.020276284,0.45692647,4.15085,27.851282,0.8156777,4.2689705,0.017820423,0.084649354,1.6475732,3.1339946,3.0
-12843.361,4.7470946,882.922,0.7036442,0.28387251,0.13316464,0.8878449,0.20739049,99.29212,0.035305385,8.928804,0.002579221,0.14010376,0.92927974,4.149257,4.0
-12917.202,5.203254,271.69455,0.26354235,0.43587178,0.061350703,0.88894504,7.118327,32.979168,1.3435273,7.5215025,0.09317694,0.16302958,0.7620246,1.6137567,5.0
-13511.271,5.7940598,708.6578,0.55817884,0.42883343,0.0044419756,0.8342401,5.319429,54.019913,1.0839077,7.5895166,0.0026820928,0.17013589,0.4749201,4.624207,6.0
-12213.159,2.4543118,423.40454,0.73028886,0.16898401,0.12421115,0.57132834,3.8855116,49.26388,-1.1965857,5.8205724,0.08804038,0.1512546,0.053005137,3.5691364,0.0
-12425.915,5.502086,521.1825,0.67209536,0.46061876,0.01798396,0.87802243,3.2718964,76.84075,0.4510072,9.794103,0.0068252264,0.19252747,2.4782474,1.1215163,1.0
-13659.509,2.4226406,617.2129,0.21154955,0.25538963,0.031103462,0.39858037,5.5200067,59.856537,2.2720618,2.0500839,0.047240283,0.06567654,1.6980307,1.3518492,2.0
-13080.727,2.9861042,375.9244,0.5469833,0.36518282,0.034887478,0.45692647,4.15085,27.851282,0.8156777,4.2689705,0.017820423,0.084649354,1.6475732,3.1339946,3.0
-13008.307,5.6225576,623.34204,0.5310416,0.46495992,0.008738952,0.8805905,1.0406541,90.27213,2.1650462,7.561978,0.020849258,0.14356889,0.92927974,2.6651242,4.0
-12676.036,5.203254,334.50214,0.17818144,0.43587178,0.011644868,0.88894504,8.2167,36.1501,1.3190324,0.9867449,0.09317694,0.057064384,1.4261304,1.6137567,5.0
-12346.984,5.0899067,461.43713,0.8783751,0.4504871,0.06645471,0.9938858,6.056332,46.651917,-0.94258714,7.5895166,0.045831986,0.15997136,0.4749201,3.9380922,6.0
-12692.868,2.024384,592.9192,0.80311245,0.13732478,0.15113899,0.5478253,2.740996,57.478683,-2.2191365,7.015185,0.05051488,0.14816327,0.38977253,5.0381308,0.0
-13346.323,5.5296216,336.56622,0.43447232,0.35490304,0.055229135,0.94117117,4.848786,46.747723,0.9928959,7.9917417,0.034382775,0.19045126,2.7269063,1.2552305,1.0
-13573.3545,1.5079715,972.9355,0.82846373,0.10471625,0.19305487,0.4246475,4.44525,64.59866,-0.6212683,3.4413984,0.004758591,0.032154605,1.4680108,3.6921446,2.0
-13392.575,2.9861042,435.7285,0.5469833,0.43898752,0.02484371,0.45692647,3.798976,38.04397,1.7186645,5.4648237,0.017820423,0.084649354,2.6927605,1.6710929,3.0
-14270.88,5.788448,661.0374,0.39383984,0.4970821,0.10469585,0.94042134,1.0406541,90.27213,2.4245212,8.288356,0.07235392,0.196911,0.92927974,1.0319068,4.0
-14137.12,5.203254,458.72028,0.25497165,0.40762973,0.011644868,0.5503104,9.456592,57.66696,-0.49077272,4.890791,0.07430472,0.17646842,1.7842911,6.4100404,5.0
-12794.613,4.2671165,708.6578,0.68214744,0.065224245,0.17065597,0.8342401,7.3015876,46.875,-1.9297053,7.5895166,0.009619716,0.17013589,0.37386397,6.0875745,6.0
-12335.481,2.1924317,511.80365,0.8872436,0.19425796,0.1314042,0.56671536,1.9512643,63.567368,-1.6097804,7.259794,0.06736547,0.1583398,0.5216679,3.3359668,0.0
-13019.682,5.191683,254.50479,0.36442283,0.47479042,0.008563467,0.9270679,3.5221345,57.84614,0.95287055,7.9219093,0.08478978,0.17808087,2.2960248,0.5095105,1.0
-13803.808,2.1934872,836.0982,0.82701546,0.11603666,0.18268086,0.4497225,5.5200067,59.856537,0.8267462,1.6605698,0.047240283,0.02582297,2.075186,2.6575384,2.0
-12946.429,3.4318337,214.08916,0.26528788,0.39484978,0.01183255,0.47999308,5.220304,19.167152,1.789332,2.9398556,0.054691613,0.087665655,2.0935168,1.8541385,3.0
-12849.845,4.1555405,824.433,0.85900885,0.27853993,0.13992065,0.83343387,0.7934406,99.22386,0.6166073,7.6059537,0.0047486443,0.115558706,1.1688039,3.286401,4.0
-12452.774,4.8703856,541.9063,0.49095544,0.31661043,0.049891666,0.84429044,7.428278,23.61528,0.075541615,4.890791,0.053929023,0.17646842,1.4261304,1.6137567,5.0
-11962.158,4.2671165,575.3656,0.8783751,0.3632027,0.056668077,0.8342401,4.975286,54.019913,-0.12082136,5.643953,0.009619716,0.17013589,0.26422033,4.9711614,6.0
-14098.127,4.4155426,161.89589,0.73028886,0.16898401,0.12421115,0.57132834,4.4813576,49.26388,-2.0036428,5.8205724,0.08804038,0.0075941435,2.2404215,0.3839398,0.0
-13422.82,4.1640487,779.8829,0.60011846,0.36792913,0.09687564,0.9080527,0.73539674,95.58563,-0.586429,9.939916,0.04134955,0.19640365,2.5192964,2.0537815,1.0
-13576.195,1.5803837,842.6351,0.48509157,0.11603666,0.18268086,0.71487373,8.413616,50.681026,-0.78933066,3.2663736,0.051116023,0.06567654,1.6980307,2.6575384,2.0
-13162.33,3.6210485,241.14075,0.29023466,0.41165498,0.012894738,0.51647073,2.6422875,34.53434,1.7816637,5.0288754,0.060768824,0.108652376,2.1205297,1.3847903,3.0
-12450.867,4.7470946,919.6706,0.7036442,0.32140028,0.10469585,0.8878449,1.0406541,53.83919,1.1744508,7.561978,0.038140897,0.14356889,0.6780485,2.6651242,4.0
-12187.047,5.203254,127.02389,0.1767884,0.46622336,0.011644868,0.8827134,7.428278,44.673023,0.87914085,4.890791,0.09317694,0.17646842,2.58923,0.68669784,5.0
-14064.042,2.6466897,897.5055,0.7396337,0.12025483,0.13232338,0.4660515,0.33053428,17.170488,1.3626971,3.434403,0.039006006,0.037523706,2.0494907,5.2486134,6.0
-13545.427,3.6594913,168.44246,0.40978658,0.31938285,0.060904652,0.7184749,3.952532,48.820347,-0.45907542,7.1092544,0.08502631,0.19154847,1.1480749,1.5834616,0.0
-13722.922,4.143322,248.24268,0.40634108,0.4723586,0.018604608,0.7852598,4.9682417,63.561573,-0.012549205,7.207997,0.094132155,0.19665214,2.7499986,0.13514799,1.0
-14146.105,1.3998247,173.53108,0.5084976,0.16167955,0.17078401,0.6106418,8.633706,95.259865,-1.3898137,5.681917,0.019329362,0.18953198,1.7993567,1.6384181,2.0
-13381.71,3.1861007,123.25135,0.22054043,0.38421115,0.010530679,0.47999308,8.347228,15.271998,1.789332,0.52391857,0.054691613,0.087665655,2.4869907,2.1584694,3.0
-12461.756,4.7470946,919.6706,0.6414557,0.32140028,0.15978709,0.9048384,2.1593041,67.88651,0.48853314,7.561978,0.038140897,0.1372062,0.6780485,2.6651242,4.0
-13597.08,4.3847632,747.54266,0.739637,0.100120045,0.19397943,0.97657615,3.5602634,60.436653,-1.4191471,7.1939898,0.08241914,0.19232321,1.5868207,4.1955013,5.0
-13262.903,4.2671165,575.3656,0.52320087,0.09081506,0.056668077,0.8342401,3.1212173,54.688,-0.12082136,5.643953,0.009619716,0.17013589,1.1398166,6.218821,6.0
-13526.449,1.4409324,173.28006,0.44460756,0.11112302,0.12985882,0.35344294,3.8855116,34.195427,-1.1965857,5.8205724,0.08577894,0.098118156,0.9684167,2.581314,0.0
-12334.14,4.608333,451.918,0.5243425,0.38651243,0.0566609,0.73794186,3.2718964,65.18511,-0.11090282,8.056388,0.086108275,0.18348198,2.4082928,0.4005691,1.0
-13330.102,1.8046547,425.15253,0.5591603,0.19443886,0.13454634,0.46813908,8.940979,59.856537,-0.9499089,1.9479222,0.047240283,0.08213938,2.6404486,1.5922437,2.0
-13522.877,1.146874,470.11694,0.2504318,0.39237112,0.011439082,0.31822923,9.150232,37.830936,0.35156927,1.6072612,0.09995997,0.04950899,7.923e-05,2.6637084,3.0
-12472.927,5.2015,907.03845,0.7036442,0.30420864,0.12931179,0.9054747,0.90694165,73.08282,0.16578476,8.930036,0.038140897,0.14356889,0.37255728,2.6651242,4.0
-14079.576,3.933882,50.667908,0.1767884,0.3743952,0.051223733,0.8827134,9.616097,47.808495,0.37867165,2.7524009,0.09317694,0.12542652,2.58923,0.68669784,5.0
-13458.771,4.2671165,301.8954,0.8783751,0.3632027,0.19866973,0.8342401,8.325073,87.45656,-0.12082136,5.643953,0.009619716,0.17013589,0.26422033,5.5681744,6.0
-12991.483,2.4543118,822.60156,0.73028886,0.13378353,0.16933358,0.79354346,1.4851705,67.39603,-1.5135827,8.039811,0.08804038,0.17830904,0.73749727,3.5691364,0.0
-12369.543,3.554863,498.6378,0.58198255,0.39795434,0.04922583,0.6469677,2.2051513,57.39165,0.39785078,7.436077,0.061791986,0.1552472,2.2949758,1.0527256,1.0
-13218.975,1.0883127,425.15253,0.5591603,0.19443886,0.10116053,0.46813908,7.694794,59.856537,-0.9499089,1.9479222,0.047240283,0.042094827,2.1656501,1.5922437,2.0
-14591.611,5.951454,214.08916,0.7289439,0.39484978,0.01183255,0.47999308,1.1420074,19.167152,2.1875422,2.9398556,0.054691613,0.087665655,2.0935168,1.8541385,3.0
-12879.14,4.490207,963.4967,0.8977055,0.25258783,0.12243748,0.7627756,1.0406541,53.83919,1.2064104,7.561978,0.025282571,0.14356889,0.6780485,2.6651242,4.0
-13264.198,5.774826,127.02389,0.3661632,0.4968349,0.011644868,0.9907339,6.8666196,56.38987,0.062086582,7.1891303,0.09498466,0.17646842,2.58923,1.6859688,5.0
-12201.26,3.3988063,714.13556,0.8845373,0.29487616,0.07267349,0.8342401,4.786749,44.957123,-0.12082136,3.8628263,0.01788041,0.091025695,0.26422033,5.1925387,6.0
-12710.161,2.4543118,423.40454,0.73028886,0.16898401,0.12421115,0.57132834,6.9367504,49.26388,-1.1965857,0.71069527,0.08804038,0.1512546,0.80059564,3.5691364,0.0
-12468.299,4.608333,521.1825,0.65205884,0.4878922,0.0264027,0.87802243,2.4917526,67.69675,0.4510072,9.869929,0.04871188,0.19252747,2.5192964,1.1215163,1.0
-12602.701,1.959674,192.61087,0.35485306,0.35250252,0.03545612,0.5594054,9.366318,62.515205,-0.52985567,1.7808021,0.052250404,0.06763361,2.2206438,0.0935696,2.0
-12971.407,3.4318337,214.08916,0.26528788,0.43921918,0.01183255,0.5061519,4.8178196,19.167152,1.789332,2.9398556,0.054691613,0.15043142,2.0935168,1.8541385,3.0
-13607.13,4.743984,919.6706,0.7036442,0.36756733,0.10469585,0.8878449,1.0406541,53.83919,1.1744508,7.561978,0.038140897,0.14356889,2.4772112,2.6651242,4.0
-13574.095,4.1678843,146.46432,0.1524206,0.46162662,0.0015955067,0.7524986,9.356282,48.401566,0.707845,3.0067196,0.089241534,0.13286644,2.2699153,1.5785568,5.0
-12745.148,4.2671165,963.0126,0.6260053,0.3632027,0.08636735,0.9491569,0.17830443,59.395233,0.3147789,9.196463,0.009619716,0.19868831,0.34662747,4.9711614,6.0
-13457.075,1.3943963,167.63162,0.7057647,0.13319117,0.12421115,0.44098845,7.9391203,49.26388,-2.038483,5.8205724,0.07908747,0.11494582,0.20752208,3.5691364,0.0
-12463.656,4.608333,797.7014,0.84241074,0.49021882,0.041785672,0.9752069,3.2718964,84.4493,0.4510072,8.402909,0.008980604,0.19252747,2.0530589,1.632755,1.0
-12502.715,2.234839,192.61087,0.35485306,0.3284371,0.03545612,0.5924794,7.0264063,62.515205,0.23819292,2.8791187,0.07045415,0.06763361,2.4665842,0.0935696,2.0
-12606.894,3.1946745,448.93033,0.62044144,0.31049454,0.056872707,0.45996574,3.5007553,17.998892,1.0051847,4.0278,0.033734124,0.11131107,0.44507688,4.212755,3.0
-12484.468,4.7470946,919.6706,0.42583543,0.32140028,0.10469585,0.8878449,1.0406541,53.83919,1.1744508,5.92756,0.038140897,0.14356889,0.6780485,2.6651242,4.0
-12966.606,5.203254,111.9049,0.1767884,0.46622336,0.015709516,0.8827134,7.428278,44.673023,0.87914085,6.7304173,0.09317694,0.14132126,2.2629118,1.6672366,5.0
-12206.115,4.9943366,381.00735,0.8783751,0.41768327,0.04349079,0.8342401,6.113756,64.53311,-0.12082136,7.2497106,0.009619716,0.17013589,0.26422033,4.9711614,6.0
-14387.1455,3.0060499,150.8762,0.73028886,0.2361449,0.12421115,0.6043069,3.8855116,43.32022,-1.1965857,5.8205724,0.05431304,0.1512546,1.5884477,3.5691364,0.0
-12989.149,3.0571017,521.1825,0.6341961,0.43580565,0.017471747,0.62309533,3.933944,61.85656,0.4510072,6.159314,0.039463498,0.14733207,2.4017394,1.4357499,1.0
-13170.961,2.234839,100.12065,0.1501836,0.3284371,0.03545612,0.3248655,7.0264063,62.515205,0.23819292,1.7163955,0.08866161,0.06763361,2.4665842,0.0935696,2.0
-12768.357,3.3490903,191.14815,0.32587358,0.4142143,0.0071778656,0.47640407,5.731939,22.789307,1.4781535,3.1197145,0.05253566,0.10329091,2.1080194,1.6915156,3.0
-13397.083,5.888464,714.25964,0.7036442,0.32140028,0.10469585,0.85589445,1.0406541,69.45585,1.1744508,8.08106,0.038140897,0.1817824,2.0017045,2.6651242,4.0
-12323.197,4.3208885,127.02389,0.1767884,0.3616643,0.011644868,0.8827134,7.335053,44.673023,0.87914085,3.345646,0.08300838,0.17646842,2.7597463,0.68669784,5.0
-11906.844,4.2671165,575.3656,0.8783751,0.3632027,0.056668077,0.8342401,4.5335536,54.019913,-0.12082136,5.643953,0.009619716,0.17013589,0.26422033,4.9711614,6.0
-13724.86,2.2131534,148.0442,0.5870085,0.1797877,0.102855384,0.5919501,7.037806,55.29757,-1.6488142,4.2244124,0.098948434,0.14284307,0.48280317,2.9901185,0.0
-14641.903,4.608333,521.1825,0.60011846,0.4878922,0.0264027,0.87802243,1.3658193,67.69675,1.9669675,7.9669714,0.04871188,0.11571092,2.5192964,0.051760662,1.0
-11691.934,2.372963,362.58313,0.5922677,0.35109827,0.04007731,0.7200569,5.9859414,82.20102,-0.26662558,4.4312215,0.049921308,0.09198643,2.3789856,0.48438346,2.0
-12970.776,2.771763,496.10236,0.89206624,0.31049454,0.056872707,0.37394288,3.5007553,17.998892,1.0051847,4.0278,0.033734124,0.14813872,0.44507688,6.265181,3.0
-12512.495,4.9369206,886.0849,0.7036442,0.32140028,0.14075466,0.9613372,1.0406541,61.97906,1.1744508,9.762214,0.038140897,0.14356889,0.122101635,4.092321,4.0
-12606.457,4.6173944,127.02389,0.1767884,0.46622336,0.014374533,0.8827134,8.490899,37.795597,1.5245764,2.737551,0.09317694,0.17646842,2.7055166,0.68930405,5.0
-13526.919,3.8185534,790.29407,0.73263854,0.24098094,0.112409875,0.67707705,2.386457,36.728596,-0.14300798,5.6752334,0.0006296135,0.15586326,1.413936,5.8390546,6.0
-12428.412,2.5157099,384.83707,0.5751713,0.16279508,0.12828003,0.66178536,4.7179246,60.285397,-1.0710344,5.634669,0.08975271,0.1359944,0.7038989,1.7712475,0.0
-13326.679,5.941806,825.6759,0.60011846,0.46996784,0.065045305,0.9676679,3.2718964,50.62155,1.3107792,7.9669714,0.04154582,0.19252747,2.5192964,2.2678902,1.0
-13557.839,1.5108373,519.5986,0.12838915,0.3216527,0.022047251,0.31519002,7.153928,24.214651,-0.031244697,3.0853412,0.09244574,0.040158525,2.222749,1.6306225,2.0
-12951.466,4.186877,663.7588,0.6092258,0.38027808,0.04887884,0.61358,2.2578614,20.106863,2.0816264,4.876962,0.009986521,0.10770761,0.70352674,3.8276272,3.0
-12586.962,4.7470946,613.5753,0.7036442,0.41432542,0.10469585,0.9257328,1.0406541,53.83919,1.0185782,7.561978,0.038140897,0.14356889,0.6780485,2.6651242,4.0
-13760.549,4.920352,109.288216,0.17891306,0.47347653,0.007889664,0.91199636,8.285352,59.57382,-0.12058912,5.6373215,0.08559924,0.19250253,2.7559147,0.04050121,5.0
-12378.435,5.1164474,357.7066,0.70226,0.44406518,0.022400493,0.88117063,5.74337,47.004635,0.0077593424,5.9441276,0.026688674,0.18591638,0.9816896,4.54066,6.0
-12309.458,2.4543118,423.40454,0.7653957,0.16898401,0.12421115,0.5743613,0.5777212,54.529495,-1.0343481,7.3568625,0.054213233,0.13278724,0.053005137,4.652123,0.0
-13615.194,5.1019354,837.0589,0.4258739,0.44410133,0.07519387,0.9333836,0.5550361,67.53398,1.7749484,9.940323,0.075630784,0.16353026,2.8745348,1.2841855,1.0
-12597.744,2.2142491,385.61264,0.7199685,0.2998181,0.053718213,0.7019323,6.558646,76.37258,-0.5251466,3.3319473,0.032153104,0.08175655,1.4332615,2.27239,2.0
-14093.484,3.1946745,448.93033,0.7295354,0.01317034,0.1814235,0.45996574,3.5007553,27.63934,1.0051847,3.0046437,0.033734124,0.11131107,2.9,4.212755,3.0
-12835.94,3.29189,922.4955,0.78277546,0.18659835,0.13729335,0.6597833,0.599738,49.31314,0.732265,6.5036397,0.042941775,0.09447839,0.08395281,3.0577004,4.0
