like1,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,chain
-3565.64,5.5571203,311.4607,0.8464245,0.3806751,0.042436004,0.3060598,5.1387753,99.4545,-2.2938259,8.018434,0.08825426,0.15353328,0.5260438,2.0726264,0.0
-3891.5144,2.3339121,828.4498,0.6749442,0.08293113,0.052248098,0.9843266,2.8409579,62.638397,-1.9379244,8.75715,0.096017554,0.11699395,1.5062796,3.585399,1.0
-3816.6284,2.8931956,532.29333,0.15178533,0.026100287,0.053929444,0.31207147,8.534109,4.978334,-2.0443776,5.010768,0.034030642,0.10034023,2.7072532,2.4952734,2.0
-3853.1924,4.738998,739.8192,0.68342197,0.4126919,0.10371596,0.30122027,1.2168947,74.55557,1.7479837,8.673068,0.006376679,0.09699385,1.1669761,4.851055,3.0
-3566.8728,3.9174273,660.25037,0.62512463,0.47101846,0.13077238,0.6124987,3.5383203,79.883484,0.53480387,8.224858,0.042732082,0.040613536,1.2877147,5.2213883,4.0
-3938.4863,4.2511325,345.0735,0.23684625,0.26352325,0.03674461,0.81780267,6.9147615,13.902625,1.6150689,1.7664813,0.08624518,0.16271695,0.63542503,2.6156716,5.0
-4061.4888,2.0095003,747.1652,0.830943,0.47226295,0.05526773,0.97080046,1.0017356,8.44768,-1.9945668,8.538397,0.086579956,0.083535105,2.284735,2.3946993,6.0
-3756.66,3.6071234,187.14944,0.2109584,0.053088374,0.036677264,0.47170153,8.933884,94.1771,0.7601299,8.018434,0.06419131,0.15353328,0.5260438,2.0726264,0.0
-3534.1748,5.011265,511.344,0.6749442,0.40977195,0.052248098,0.6015324,0.9692514,73.62394,-1.9379244,8.75715,0.012334244,0.10967418,2.1892016,0.8717488,1.0
-4278.4575,1.2508054,532.29333,0.32258692,0.026100287,0.12494145,0.89421123,8.534109,11.074418,-0.63075936,3.5475283,0.034030642,0.039932005,2.7072532,2.4952734,2.0
-3948.982,4.738998,739.8192,0.5736698,0.019378541,0.07555059,0.55388606,1.2168947,92.29745,1.1734861,6.30584,0.024921563,0.14237693,1.1669761,4.851055,3.0
-3712.7087,3.9174273,934.3308,0.62512463,0.47101846,0.13077238,0.9078493,0.04980289,79.883484,0.53480387,8.224858,0.07536236,0.07722927,1.2877147,5.2213883,4.0
-4026.249,5.91863,345.0735,0.23684625,0.26352325,0.03674461,0.7603985,6.9147615,59.999744,1.6150689,1.7664813,0.099617325,0.16271695,0.63542503,2.6156716,5.0
-3937.2263,2.328494,894.2799,0.81033796,0.37916982,0.06616055,0.8915715,0.48777297,47.20215,-0.31580842,7.5181155,0.051929068,0.073546655,1.8296936,4.0682793,6.0
-4075.6409,5.663712,128.36105,0.8648565,0.3806751,0.02876265,0.45480832,5.1387753,83.550674,-2.1746397,8.018434,0.08528418,0.15353328,0.005421123,1.3061783,0.0
-3549.1467,4.372801,361.57336,0.405194,0.10925573,0.07619466,0.3808248,6.109218,61.44015,-1.8979458,6.52329,0.01420794,0.09045297,2.5974557,0.22840592,1.0
-3795.3677,4.459561,532.29333,0.29652134,0.05024958,0.13136482,0.48672387,8.534109,11.074418,-1.3671608,4.421724,0.007395724,0.039932005,2.4184196,2.4952734,2.0
-3902.9175,3.1190758,739.8192,0.5544247,0.24936482,0.17220362,0.30122027,1.2168947,74.55557,1.1734861,6.30584,0.024921563,0.016002635,2.1903894,4.851055,3.0
-3606.7769,3.9174273,660.25037,0.62512463,0.1970862,0.15437746,0.6124987,2.3850489,79.883484,0.53480387,8.109599,0.042732082,0.040613536,1.2877147,3.7815714,4.0
-3966.085,1.7025325,345.0735,0.23684625,0.1692206,0.03674461,0.81780267,6.9147615,13.902625,1.6150689,1.7664813,0.006558764,0.16271695,0.63542503,2.6156716,5.0
-3587.385,2.7000558,826.86426,0.77302754,0.49385518,0.038463514,0.7494464,2.5948339,72.659256,-2.3427417,7.5181155,0.09251008,0.09402729,1.6992264,3.1990817,6.0
-3685.4744,5.8849597,277.39386,0.8961222,0.3881555,0.028801277,0.20728078,2.6555574,82.443115,-1.3927863,9.090872,0.06716394,0.19406444,0.27592328,2.0825195,0.0
-3734.0942,4.0969405,511.344,0.489903,0.3429468,0.06268093,0.6714588,2.3311248,62.638397,1.1823382,8.75715,0.0005456994,0.13642839,2.1892016,2.5210063,1.0
-3801.4065,4.600651,494.04932,0.49598145,0.16727187,0.151139,0.42428738,8.705835,41.684494,-2.1915917,6.8508296,0.013193666,0.004534045,2.4222355,2.4364598,2.0
-3492.3823,5.178801,614.13403,0.75519675,0.30555475,0.019371571,0.23780341,0.3408602,96.54451,0.09349595,7.4931645,0.041644458,0.19922733,0.8831406,3.2158632,3.0
-3694.1396,3.3626044,870.02203,0.8486092,0.40980932,0.10343823,0.6071998,0.73793685,92.482,0.014485671,9.201819,0.033305075,0.05553533,1.5777893,5.246104,4.0
-3698.6409,3.9401257,307.4085,0.41226056,0.35914984,0.0018489829,0.89675075,6.2466273,26.338423,0.20129636,2.923039,0.087087795,0.185727,0.590509,1.3217095,5.0
-3840.6814,3.5218856,826.86426,0.7043288,0.45917708,0.015933294,0.47260994,2.5948339,72.659256,-1.4975407,7.5181155,0.09251008,0.16449125,1.6992264,2.3076181,6.0
-3710.4207,5.5571203,311.4607,0.7795706,0.35434142,0.07603569,0.3060598,2.2511518,99.4545,-1.3300233,8.018434,0.08825426,0.10921699,0.5260438,2.0726264,0.0
-3649.023,4.0969405,831.7106,0.6749442,0.4051625,0.072617084,0.5095633,2.3311248,92.75637,-1.9379244,8.448528,0.015518476,0.064741544,2.1892016,0.8717488,1.0
-3835.2913,2.2403789,923.5402,0.30318615,0.05024958,0.13136482,0.48672387,8.534109,71.455795,-1.3671608,4.421724,0.007395724,0.039932005,2.4184196,2.4952734,2.0
-3481.4626,5.4482884,614.13403,0.15919271,0.30555475,0.12687357,0.23780341,3.5967379,6.1915298,0.09349595,5.0982866,0.0998,0.11565627,0.8831406,3.2158632,3.0
-3696.0017,4.0719337,670.3053,0.45235077,0.33847904,0.16630165,0.5654499,6.16782,57.90353,0.8120125,6.1844726,0.040715415,0.0035386696,1.3976023,5.8941607,4.0
-3690.6584,2.31282,626.7709,0.41226056,0.42925674,0.0027833474,0.8631071,6.2466273,26.338423,0.17037953,2.6100347,0.087087795,0.185727,1.3276345,1.3217095,5.0
-3483.5918,2.7000558,800.57745,0.77302754,0.22000796,0.038463514,0.7494464,2.5948339,72.659256,-2.3427417,7.8179793,0.09251008,0.09402729,0.5671717,3.1990817,6.0
-3621.6992,5.5571203,311.4607,0.8464245,0.3806751,0.072557524,0.3060598,5.1387753,99.4545,-2.2938259,9.501153,0.025929179,0.15574501,0.5260438,2.0726264,0.0
-3396.1277,3.537885,469.3589,0.7058541,0.4392354,0.04221896,0.76129794,3.418594,70.911316,-0.95678693,8.0354805,0.00809972,0.12228592,2.5799425,0.91394037,1.0
-3848.3735,4.641182,690.83484,0.19332415,0.042577427,0.18345176,0.39287916,7.238598,2.112233,-0.9775758,5.0456257,0.02184431,0.014066363,1.977162,4.2397966,2.0
-3657.3835,5.4482884,591.08325,0.05645102,0.28564686,0.19334826,0.22162914,4.049769,5.7861795,0.912385,5.793668,0.04008465,0.045890994,0.8831406,3.2158632,3.0
-3755.5571,3.9174273,660.25037,0.62512463,0.15762627,0.16523863,0.3473998,3.5383203,68.64812,-0.6774598,8.224858,0.042732082,0.040613536,1.2877147,5.2213883,4.0
-4315.089,1.4496617,983.01697,0.1800862,0.4857063,0.09734895,0.83236855,4.5116363,7.0582986,2.0087743,2.8303342,0.03856283,0.07357677,2.144085,4.4730725,5.0
-3682.8818,3.5529504,616.3245,0.8945128,0.17587423,0.010263569,0.6085574,3.4873009,72.659256,-1.2601995,7.8179793,0.08302566,0.15511698,0.5671717,1.6971213,6.0
-4404.635,3.7088642,127.48501,0.1960195,0.45819014,0.1263474,0.5731537,6.1159143,34.595406,-0.012273809,5.5370374,0.0951693,0.17415115,0.81372833,2.0909762,0.0
-3580.854,3.537885,543.13477,0.47436452,0.4392354,0.05748558,0.8133921,2.606207,70.911316,-0.95678693,6.835623,0.022078095,0.13852319,2.5762584,1.5462722,1.0
-3797.512,4.0889974,616.6557,0.5986706,0.035991162,0.13136482,0.574456,7.2271767,53.014435,-1.3671608,7.5530214,0.007395724,0.024656115,2.284632,3.7591574,2.0
-3823.092,5.517202,486.6242,0.15919271,0.30555475,0.12687357,0.23780341,7.1881638,43.625168,0.36352384,1.4425627,0.0998,0.11565627,1.7403573,1.1251003,3.0
-3674.9836,3.9174273,753.5539,0.62512463,0.36294845,0.1493077,0.6124987,1.68086,96.73557,-0.78871775,9.097464,0.045364212,0.009750639,1.2877147,6.1469226,4.0
-3710.833,2.31282,765.40326,0.70284563,0.42925674,0.05616274,0.8631071,2.867163,59.796345,-0.43101442,4.6767178,0.087087795,0.18294325,0.32246834,1.3217095,5.0
-3614.6187,2.0328367,800.57745,0.51761454,0.35010058,0.05400273,0.7494464,1.1375703,72.659256,-0.53910565,7.8179793,0.06276305,0.09402729,0.5671717,3.1990817,6.0
-3574.2036,5.5571203,311.4607,0.8464245,0.3806751,0.042436004,0.3060598,6.961238,99.4545,-1.1549116,8.018434,0.08825426,0.15353328,0.5260438,2.0726264,0.0
-3468.9387,3.452562,469.3589,0.7066296,0.4864697,0.08209155,0.76129794,3.418594,78.35197,-0.95678693,9.879785,0.025960302,0.12228592,2.077646,0.91394037,1.0
-4185.231,5.1628766,504.9063,0.57497644,0.19299491,0.17377083,0.43116665,8.534109,11.074418,2.2163682,1.6220835,0.007395724,0.039932005,2.4184196,1.3327173,2.0
-3555.7622,5.4482884,614.13403,0.08827267,0.1564909,0.123207524,0.23780341,3.5967379,6.1915298,0.09349595,5.0982866,0.0998,0.11565627,0.8831406,3.2158632,3.0
-3757.5176,4.5331893,712.2135,0.5404834,0.38187295,0.12785925,0.45174453,3.5383203,79.883484,1.481557,8.224858,0.09701483,0.040613536,1.2877147,5.2213883,4.0
-3765.898,2.31282,556.44196,0.22031367,0.42925674,0.0027833474,0.8631071,9.634432,26.338423,0.17037953,1.4805781,0.087087795,0.1515783,1.3276345,1.3217095,5.0
-3827.4797,2.0263326,684.8737,0.77302754,0.34706464,0.038463514,0.9435845,2.3534186,97.84571,-1.8748949,7.8179793,0.09750583,0.17595531,0.5671717,1.0873457,6.0
-3525.6953,5.734985,391.58087,0.8027311,0.28952122,0.059964083,0.25723436,3.4349315,79.251686,-1.4638963,9.636236,0.09070475,0.10883212,0.17218429,2.9887192,0.0
-3984.5266,2.6225767,580.4289,0.6015625,0.47982192,0.0011486768,0.88467646,2.6262593,54.17183,-0.9043504,6.3673425,0.04565632,0.17188065,2.3168566,0.08718276,1.0
-3855.6406,4.5904355,682.98254,0.20377997,0.01411812,0.17666991,0.40975323,7.7143993,6.647575,-1.2212871,4.624401,0.020108048,0.0058745397,2.092402,4.105859,2.0
-3686.0908,5.4482884,661.7055,0.15919271,0.39748466,0.116393484,0.23780341,3.5873747,1.5796171,0.3714146,4.2064366,0.0998,0.11565627,2.3081644,1.9758009,3.0
-3925.8877,3.4338522,571.4076,0.6423657,0.29255265,0.13077238,0.75600916,3.5383203,79.883484,1.6831812,7.6464386,0.040859345,0.11032092,1.2877147,3.978929,4.0
-3884.996,2.31282,757.0372,0.5105465,0.28238228,0.0027833474,0.30158284,0.500096,22.262142,-1.6461276,2.6100347,0.000171,0.185727,2.9,2.0810106,5.0
-3626.8389,2.7000558,800.57745,0.34096286,0.22903319,0.13138062,0.7494464,7.888274,18.128923,-2.2668145,7.8179793,0.09251008,0.09402729,0.4002768,4.7056165,6.0
-3679.878,5.7057667,314.38504,0.870014,0.2943677,0.07920022,0.21418223,2.118852,99.461365,-2.0004454,7.78541,0.053976547,0.08089003,0.70907515,2.7955637,0.0
-3726.2568,3.824133,362.77795,0.75198585,0.42751545,0.011057111,0.72532344,2.9761078,78.47562,-0.22684132,8.037528,0.03068794,0.17364086,2.1018093,0.5104028,1.0
-3978.4126,4.347204,625.9592,0.29652134,0.05024958,0.13136482,0.46657386,8.534109,11.074418,0.5233826,1.1252996,0.007395724,0.046092097,2.4891062,2.4952734,2.0
-4061.6633,5.263944,537.6435,0.101692386,0.39095724,0.11186388,0.28572026,5.188839,16.692823,1.2763692,2.5333924,0.097404286,0.15922038,1.2396584,2.4177208,3.0
-3749.7273,3.6271625,762.52246,0.57864404,0.31801918,0.16406979,0.6524262,3.9755218,73.00941,-0.2042446,8.222858,0.015867824,0.00833659,1.8006308,5.6310406,4.0
-3925.4197,1.4954878,981.84985,0.47472608,0.21956529,0.0029998717,0.85102063,6.2466273,27.9404,-1.2650985,2.6100347,0.027755927,0.185727,1.3276345,1.3217095,5.0
-3593.126,2.7000558,916.97675,0.77302754,0.22000796,0.01233291,0.7494464,2.5948339,72.659256,-1.526265,4.3865967,0.09251008,0.09402729,0.27940077,3.4864964,6.0
-3638.5413,1.4615058,190.7458,0.8027311,0.28952122,0.059964083,0.25723436,6.7600813,79.251686,-2.0126715,9.636236,0.09070475,0.06652439,2.7361612,0.42778414,0.0
-3726.4536,4.1239314,407.29074,0.7058541,0.44831902,0.063172735,0.6844121,2.4758751,87.16361,-1.3459455,8.316584,0.010375273,0.06743227,2.5799425,2.1515834,1.0
-3953.694,4.459561,532.29333,0.07513464,0.05024958,0.13136482,0.9573887,9.169396,26.32216,-1.3671608,4.421724,0.004667778,0.039932005,2.4184196,2.4952734,2.0
-3555.002,5.604813,501.52917,0.32782832,0.43871784,0.14173812,0.27939186,1.7455144,38.42,0.5194135,8.155497,0.088675074,0.102232724,0.8179143,3.7402592,3.0
-3802.2686,3.9174273,660.25037,0.62512463,0.47101846,0.13077238,0.6124987,3.5383203,49.62265,1.5554252,8.224858,0.042732082,0.040613536,0.05207337,5.2213883,4.0
-3755.9895,2.31282,524.30347,0.4555048,0.41056108,0.0027833474,0.95723563,6.2466273,20.820185,-0.73658395,2.6100347,0.087087795,0.185727,2.1439283,1.2751682,5.0
-3998.0645,5.7912464,994.09515,0.45666516,0.12612459,0.15456545,0.37596706,0.052635927,62.19823,-1.0580333,9.630754,0.06014834,0.052045844,1.152166,3.4010627,6.0
-3758.0886,5.3370237,313.17032,0.81948924,0.47898483,0.020706255,0.38187242,2.9560452,83.230515,-0.5014756,9.115774,0.08919996,0.16149007,0.49309248,1.8087772,0.0
-3682.4763,4.028104,341.50757,0.6532639,0.44796512,0.0096599255,0.6776869,4.554778,56.965446,-0.78285205,6.880378,0.022585554,0.16933776,2.4691148,0.2952266,1.0
-4189.7983,3.9783828,188.25691,0.6369345,0.21909276,0.07863207,0.7957571,8.332838,29.250198,-1.9250721,3.6020472,0.04436647,0.1865414,1.9282119,4.2111816,2.0
-3746.954,4.244623,738.8955,0.13647857,0.14366974,0.108624026,0.23780341,5.842131,32.329815,0.09349595,1.4929248,0.0998,0.11565627,0.9658095,2.5473788,3.0
-3580.6658,3.9174273,660.25037,0.52577066,0.47101846,0.11712664,0.78069806,7.028824,61.311497,0.99210244,8.224858,0.042732082,0.0471188,1.2877147,5.2213883,4.0
-3462.8975,2.9629776,594.44684,0.82855165,0.44396517,0.023487424,0.743071,6.200972,94.03155,0.10352209,7.0079303,0.08515189,0.08994282,0.8273518,5.715303,5.0
-3665.382,2.7000558,800.57745,0.44915086,0.029202798,0.038463514,0.7494464,3.6934576,35.38184,-2.3427417,7.8179793,0.09251008,0.09402729,0.7207289,3.7591293,6.0
-3606.7493,5.437372,334.69992,0.54624355,0.19164155,0.0815423,0.32846656,3.4349315,46.6629,-1.4638963,9.636236,0.09589235,0.105396815,0.07627613,3.5693238,0.0
-3700.163,3.537885,282.9365,0.7210437,0.47553357,0.051850565,0.49907103,3.418594,74.39276,-0.49773437,8.955853,0.0072331703,0.12936598,2.3723543,0.8057913,1.0
-3764.5686,3.9902735,497.63495,0.39994693,0.035598766,0.0758661,0.48672387,9.960137,11.074418,-1.6016821,3.821057,0.007395724,0.064618416,2.1914134,2.7612345,2.0
-4362.8247,5.6289167,88.345436,0.23189026,0.06990751,0.07661919,0.28287974,9.821185,61.048016,-0.60155135,0.5864969,0.01302328,0.16676272,1.7443041,1.1489174,3.0
-3735.3213,2.422229,749.68036,0.62512463,0.4245456,0.082305506,0.9110146,2.9915414,83.416985,-0.751666,9.600806,0.042732082,0.040613536,1.1062914,5.2213883,4.0
-3473.2788,3.628061,440.45575,0.82855165,0.34362534,0.04248529,0.743071,9.735689,60.947914,0.55086744,4.6954556,0.08515189,0.07287653,0.8273518,5.715303,5.0
-3549.3423,2.7000558,431.2536,0.77302754,0.22000796,0.08764466,0.7494464,8.982714,76.59516,-2.3427417,7.8179793,0.09251008,0.09402729,0.5671717,0.700588,6.0
-3486.4368,5.734985,417.67212,0.8027311,0.3688338,0.0618641,0.46138307,3.401383,82.210236,-1.2363777,8.822591,0.09070475,0.07250681,0.3980727,2.9887192,0.0
-4102.6953,5.160362,343.1774,0.51125854,0.44276196,0.08494829,0.4859156,2.837086,44.25152,-0.6048066,7.764679,0.012305048,0.12372885,2.5439878,0.11933071,1.0
-3643.2148,4.3638577,497.63495,0.39994693,0.035598766,0.0717844,0.48672387,9.52248,11.074418,-1.6016821,3.821057,0.007395724,0.08856754,0.8244203,2.7612345,2.0
-3588.3772,4.3864536,614.13403,0.43089125,0.30555475,0.12687357,0.23780341,5.3876905,6.1915298,-1.6956133,5.0982866,0.0998,0.11565627,0.8831406,3.2158632,3.0
-3718.0112,4.9559975,745.37115,0.5514848,0.4634466,0.1605239,0.41487122,3.5383203,79.883484,0.17551874,8.224858,0.09311175,0.040613536,1.2877147,5.2213883,4.0
-3576.9226,2.4762075,594.44684,0.6641532,0.49560964,0.023487424,0.92263234,3.969618,66.428925,-0.9070652,9.487362,0.09703879,0.08994282,0.8273518,4.5622206,5.0
-3632.255,3.1326187,883.3156,0.4328527,0.07853152,0.09675881,0.7494464,3.683307,25.40814,-2.3427417,5.895812,0.082098715,0.08124508,0.5671717,3.675679,6.0
-3487.994,5.734985,417.67212,0.8027311,0.3688338,0.0618641,0.46138307,5.7209034,82.210236,-1.2363777,4.5580864,0.09070475,0.07250681,0.09092674,2.9887192,0.0
-3904.093,3.537885,469.3589,0.45235184,0.4392354,0.04221896,0.76129794,0.2552693,70.911316,-0.95678693,7.6041064,0.00809972,0.12228592,2.5799425,0.91394037,1.0
-3681.028,3.3117852,492.91068,0.4330753,0.050372403,0.028091986,0.61700845,9.626804,11.891861,-1.6487931,4.541011,0.00572842,0.122696966,1.4795781,2.2259405,2.0
-3444.8127,5.4482884,614.13403,0.15919271,0.42330506,0.12687357,0.2983409,3.4374888,6.1915298,0.09349595,5.0982866,0.0998,0.14345118,0.8831406,3.2158632,3.0
-3908.975,1.3874369,660.25037,0.62512463,0.45036662,0.13077238,0.6124987,3.5383203,79.883484,0.53480387,8.224858,0.042732082,0.040613536,2.0556583,5.2213883,4.0
-3535.4482,3.709545,457.13446,0.66522604,0.36478078,0.039243937,0.61859494,9.242752,67.00236,0.41386274,5.058617,0.05006406,0.08762353,0.95106494,5.511972,5.0
-3678.5808,2.7000558,816.0281,0.81225836,0.22000796,0.065942906,0.800552,1.0246156,89.77643,-1.9754074,9.963612,0.09251008,0.08875413,1.4063758,3.1990817,6.0
-3689.179,5.602376,481.76132,0.7478125,0.11838605,0.0618641,0.41319597,7.806665,82.210236,-2.4607458,4.5580864,0.09128097,0.079786256,0.81398237,2.9887192,0.0
-3441.875,3.537885,568.87067,0.7082736,0.27145788,0.05123683,0.85804,3.418594,65.40725,-0.95678693,9.079858,0.031131899,0.12228592,2.8401592,0.68096566,1.0
-3653.148,5.061775,497.63495,0.39994693,0.180136,0.0717844,0.40224954,9.91644,11.074418,0.10459221,4.0540414,0.024749063,0.08856754,1.2526374,2.7612345,2.0
-3488.0872,5.8149915,657.76215,0.27370065,0.4584332,0.12856424,0.29290107,1.1603771,21.081686,-0.5767118,5.553852,0.07099428,0.13980155,0.5374567,2.520197,3.0
-3546.6704,3.9174273,660.25037,0.13964021,0.47101846,0.13077238,0.6124987,3.5383203,79.883484,0.53480387,5.47442,0.042732082,0.040613536,1.2877147,5.2213883,4.0
-3412.8523,2.9629776,563.51526,0.82855165,0.44396517,0.05279921,0.743071,6.200972,94.03155,0.10352209,9.238712,0.08515189,0.09689889,0.9325178,4.222183,5.0
-3458.0645,2.1801145,672.96136,0.77302754,0.32783392,0.02912374,0.7494464,2.15807,69.532936,-2.3427417,9.304488,0.09251008,0.09402729,0.5671717,3.1990817,6.0
-3565.4543,5.7836146,351.1444,0.8027311,0.44454184,0.0618641,0.45705155,5.7209034,97.78887,-1.2363777,4.5580864,0.085619934,0.07250681,0.33219755,2.9887192,0.0
-3367.8713,4.5438585,469.3589,0.55895346,0.27947798,0.04780112,0.5587744,4.4545445,20.080475,-0.95678693,6.1470084,0.0010494753,0.15254624,2.4104683,0.23726909,1.0
-3680.8325,4.3638577,454.60144,0.1907173,0.035598766,0.0717844,0.23582399,9.52248,11.074418,-1.6016821,0.7949336,0.012900132,0.08856754,0.8244203,2.7612345,2.0
-3555.8757,5.4584703,561.4174,0.17716187,0.32444987,0.115306914,0.28879377,5.9354334,22.88934,0.25639793,5.062353,0.06731641,0.18056324,1.4446162,2.0807972,3.0
-3842.2866,2.2291434,627.9502,0.13964021,0.47101846,0.13077238,0.882084,3.5383203,68.68965,0.53480387,7.9648886,0.042732082,0.013313904,1.3182044,5.2213883,4.0
-3398.581,3.6886835,563.51526,0.82855165,0.3916457,0.05279921,0.743071,9.538352,94.03155,0.10352209,6.2379427,0.06457045,0.09689889,0.52384883,4.222183,5.0
-3635.584,2.1801145,672.96136,0.77302754,0.32783392,0.02912374,0.7494464,9.419919,69.532936,-2.3427417,9.304488,0.09251008,0.09402729,0.5671717,3.1990817,6.0
-3615.0134,4.685509,415.00604,0.67649055,0.2501557,0.02338218,0.5870908,8.482117,98.72451,-2.2083993,5.245041,0.095864214,0.05802862,0.59208107,3.3771088,0.0
-3352.1753,4.5438585,469.3589,0.55895346,0.27947798,0.04780112,0.5587744,4.045216,20.080475,0.3713421,6.1470084,0.0010494753,0.15655276,2.4104683,0.61125386,1.0
-3558.5554,3.6658297,486.1001,0.5199157,0.049500063,0.03916823,0.5788272,7.2665424,7.5371118,-2.3060274,5.1822824,0.014147027,0.091902345,1.3730823,1.5731074,2.0
-3506.3096,5.953523,550.2548,0.41173744,0.42330506,0.12687357,0.22986859,3.4374888,6.1915298,0.09349595,5.0982866,0.0998,0.1773087,0.8831406,1.3899297,3.0
-3486.5764,3.8006337,625.5863,0.13964021,0.47101846,0.10153707,0.6621973,3.5383203,99.857254,0.53480387,6.7374244,0.042732082,0.040613536,1.3772795,4.48342,4.0
-3441.38,3.2322557,563.51526,0.82855165,0.3916457,0.07802542,0.743071,9.966223,57.691906,-0.48247513,6.066397,0.06457045,0.09689889,0.41060746,4.6997666,5.0
-3633.6946,2.9540002,711.043,0.5507952,0.4593159,0.06953016,0.6210783,0.038476694,85.20996,-2.0055304,9.0018635,0.06384593,0.07091703,0.047111556,4.348828,6.0
-3527.2896,5.4883475,394.66412,0.8019576,0.33670288,0.059323933,0.56864494,8.550323,89.39541,-1.1779325,3.9688435,0.072803214,0.03195965,0.06698751,3.89265,0.0
-4098.2495,4.6261907,545.59937,0.55895346,0.46618462,0.08509814,0.60332334,4.045216,75.6617,2.0662231,6.1470084,0.01839945,0.15655276,2.4104683,2.1411495,1.0
-3700.7097,4.3794065,560.8946,0.7846952,0.10771145,0.06832913,0.40704682,7.1425815,12.257606,-2.0491712,3.656083,0.05748446,0.13821498,0.9082574,3.9868526,2.0
-3684.23,4.611218,704.13794,0.22363552,0.47008637,0.14311045,0.39580652,2.483937,14.322005,0.89760846,6.1609974,0.076969735,0.12853535,1.4150381,3.8526952,3.0
-3643.4265,3.8006337,489.63525,0.13964021,0.2704454,0.10153707,0.8278043,3.5383203,99.857254,0.5615875,6.7374244,0.042732082,0.040613536,1.3772795,4.48342,4.0
-3579.4944,4.0201225,450.13263,0.6106876,0.3201752,0.012222411,0.76026934,9.547464,92.790504,-0.40685576,5.853893,0.04794317,0.11260514,0.59947515,2.859897,5.0
-3465.1614,2.4218526,645.9063,0.7779547,0.37107518,0.016239574,0.7681221,3.0731778,71.523865,-1.6589165,9.466029,0.095290355,0.13385618,0.6315013,2.8065176,6.0
-3523.115,5.734985,417.67212,0.40482515,0.3688338,0.0618641,0.41374806,2.6138253,85.556885,-0.99943423,4.8453617,0.077273756,0.04090558,0.09092674,3.1317189,0.0
-4395.8125,5.76962,425.89548,0.17627014,0.4295181,0.121366374,0.46861267,5.5573225,47.393208,1.6674308,3.50589,0.046229362,0.09825432,2.594429,1.9509193,1.0
-3600.4546,2.5663233,572.6375,0.6181598,0.06937033,0.030766644,0.65773225,6.409906,28.611528,-1.4669628,6.676411,0.055708364,0.063328385,0.60004634,2.775049,2.0
